,game_id,away,home,temp,weather_desc,date,home market value,home age,away market value,away age,FTAG,FTHG
0,0,Leicester City,Arsenal,11C,Clear,11/08/17,"570,510,000",23.8,"226,890,000",25.5,3,4
1,194,Leicester City,Watford,3C,Clear,26/12/17,"150,570,000",25.9,"226,890,000",25.5,1,2
2,219,Leicester City,Chelsea,5C,Cloudy,13/01/18,"577,940,000",23.7,"226,890,000",25.5,0,0
3,344,Leicester City,Crystal Palace,8C,Cloudy,28/04/18,"174,980,000",24.8,"226,890,000",25.5,0,5
4,243,Leicester City,Everton,5C,Breezy,31/01/18,"312,080,000",23.9,"226,890,000",25.5,1,2
5,164,Leicester City,Southampton,7C,Showers,13/12/17,"222,750,000",24.9,"226,890,000",25.5,4,1
6,293,Leicester City,West Bromwich Albion,10C,Cloudy,10/03/18,"148,950,000",25.5,"226,890,000",25.5,4,1
7,294,Burnley,West Ham United,11C,Cloudy,10/03/18,"148,950,000",25.5,"226,890,000",25.5,4,1
8,305,Leicester City,Brighton & Hove Albion,4C,Cloudy,31/03/18,"96,080,000",25.8,"226,890,000",25.5,2,0
9,25,Leicester City,Manchester United,15C,Cloudy,26/08/17,"580,590,000",25.1,"226,890,000",25.5,0,2
10,86,Leicester City,Swansea City,12C,Rain,21/10/17,"154,210,000",25.3,"226,890,000",25.5,2,1
11,61,Leicester City,Bournemouth,12C,Cloudy,30/09/17,"104,490,000",25.0,"226,890,000",25.5,0,0
12,323,Leicester City,Burnley,7C,Cloudy,14/04/18,"87,170,000",26.8,"226,890,000",25.5,1,2
13,202,Leicester City,Liverpool,3C,Cloudy,30/12/17,"445,500,000",24.0,"226,890,000",25.5,1,2
14,100,Leicester City,Stoke City,10C,Showers,04/11/17,"160,020,000",25.2,"226,890,000",25.5,2,2
15,42,Leicester City,Huddersfield Town,8C,Cloudy,16/09/17,"57,960,000",24.6,"226,890,000",25.5,1,1
16,376,Leicester City,Tottenham Hotspur,8C,Cloudy,13/05/18,"481,420,000",23.8,"226,890,000",25.5,4,5
17,264,Leicester City,Manchester City,2C,Cloudy,10/02/18,"554,720,000",24.1,"226,890,000",25.5,1,5
18,120,Leicester City,West Ham United,7C,Cloudy,24/11/17,"238,370,000",24.3,"226,890,000",25.5,1,1
19,31,Bournemouth,Arsenal,11C,Cloudy,09/09/17,"570,510,000",23.8,"104,490,000",25.0,0,3
20,308,Bournemouth,Watford,3C,Cloudy,31/03/18,"150,570,000",25.9,"104,490,000",25.0,2,2
21,242,Bournemouth,Chelsea,8C,Cloudy,31/01/18,"577,940,000",23.7,"104,490,000",25.0,3,0
22,151,Bournemouth,Crystal Palace,0C,Clear,09/12/17,"174,980,000",24.8,"104,490,000",25.0,2,2
23,52,Bournemouth,Everton,13C,Cloudy,23/09/17,"312,080,000",23.9,"104,490,000",25.0,1,2
24,347,Bournemouth,Southampton,8C,Cloudy,28/04/18,"222,750,000",24.9,"104,490,000",25.0,1,2
25,6,Bournemouth,West Bromwich Albion,14C,Cloudy,12/08/17,"148,950,000",25.5,"104,490,000",25.0,0,1
26,208,Bournemouth,Brighton & Hove Albion,8C,Cloudy,01/01/18,"96,080,000",25.8,"104,490,000",25.0,2,2
27,166,Bournemouth,Manchester United,5C,Showers,13/12/17,"580,590,000",25.1,"104,490,000",25.0,0,1
28,124,Bournemouth,Swansea City,1C,Clear,25/11/17,"154,210,000",25.3,"104,490,000",25.0,0,0
29,368,Bournemouth,Burnley,7C,Cloudy,13/05/18,"87,170,000",26.8,"104,490,000",25.0,2,1
30,280,Bournemouth,Leicester City,-1C,Cloudy,03/03/18,"226,890,000",25.5,"104,490,000",25.0,1,1
31,327,Bournemouth,Liverpool,8C,Cloudy,14/04/18,"445,500,000",24.0,"104,490,000",25.0,0,3
32,85,Bournemouth,Stoke City,11C,Showers,21/10/17,"160,020,000",25.2,"104,490,000",25.0,2,1
33,265,Bournemouth,Huddersfield Town,2C,Breezy,11/02/18,"57,960,000",24.6,"104,490,000",25.0,1,4
34,75,Bournemouth,Tottenham Hotspur,16C,Cloudy,14/10/17,"481,420,000",23.8,"104,490,000",25.0,0,1
35,182,Bournemouth,Manchester City,8C,Cloudy,23/12/17,"554,720,000",24.1,"104,490,000",25.0,0,4
36,235,Bournemouth,West Ham United,3C,Cloudy,20/01/18,"238,370,000",24.3,"104,490,000",25.0,1,1
37,59,West Bromwich Albion,Arsenal,15C,Showers,25/09/17,"570,510,000",23.8,"148,950,000",25.5,0,2
38,284,West Bromwich Albion,Watford,0C,Cloudy,03/03/18,"150,570,000",25.9,"148,950,000",25.5,0,1
39,268,West Bromwich Albion,Chelsea,0C,Clear,12/02/18,"577,940,000",23.7,"148,950,000",25.5,0,3
40,369,West Bromwich Albion,Crystal Palace,8C,Cloudy,13/05/18,"174,980,000",24.8,"148,950,000",25.5,0,2
41,232,West Bromwich Albion,Everton,3C,Cloudy,20/01/18,"312,080,000",23.9,"148,950,000",25.5,1,1
42,87,West Bromwich Albion,Southampton,13C,Showers,21/10/17,"222,750,000",24.9,"148,950,000",25.5,0,1
43,32,West Bromwich Albion,Brighton & Hove Albion,10C,Clear,09/09/17,"96,080,000",25.8,"148,950,000",25.5,1,3
44,330,West Bromwich Albion,Manchester United,10C,Cloudy,15/04/18,"580,590,000",25.1,"148,950,000",25.5,1,0
45,153,West Bromwich Albion,Swansea City,0C,Cloudy,09/12/17,"154,210,000",25.3,"148,950,000",25.5,0,1
46,299,West Bromwich Albion,Bournemouth,6C,Rain,17/03/18,"104,490,000",25.0,"148,950,000",25.5,1,2
47,12,West Bromwich Albion,Burnley,11C,Showers,19/08/17,"87,170,000",26.8,"148,950,000",25.5,1,0
48,79,West Bromwich Albion,Leicester City,15C,Showers,16/10/17,"226,890,000",25.5,"148,950,000",25.5,1,1
49,167,West Bromwich Albion,Liverpool,6C,Cloudy,13/12/17,"445,500,000",24.0,"148,950,000",25.5,0,0
50,184,West Bromwich Albion,Stoke City,6C,Cloudy,23/12/17,"160,020,000",25.2,"148,950,000",25.5,1,3
51,101,West Bromwich Albion,Huddersfield Town,6C,Showers,04/11/17,"57,960,000",24.6,"148,950,000",25.5,0,1
52,125,West Bromwich Albion,Tottenham Hotspur,0C,Cloudy,25/11/17,"481,420,000",23.8,"148,950,000",25.5,1,1
53,246,West Bromwich Albion,Manchester City,4C,Rain,31/01/18,"554,720,000",24.1,"148,950,000",25.5,0,3
54,215,West Bromwich Albion,West Ham United,5C,Cloudy,02/01/18,"238,370,000",24.3,"148,950,000",25.5,1,2
55,67,Brighton & Hove Albion,Arsenal,15C,Showers,01/10/17,"570,510,000",23.8,"96,080,000",25.8,0,2
56,24,Brighton & Hove Albion,Watford,12C,Cloudy,26/08/17,"150,570,000",25.9,"96,080,000",25.8,0,0
57,191,Brighton & Hove Albion,Chelsea,3C,Clear,26/12/17,"577,940,000",23.7,"96,080,000",25.8,0,2
58,324,Brighton & Hove Albion,Crystal Palace,17C,Cloudy,14/04/18,"174,980,000",24.8,"96,080,000",25.8,2,3
59,290,Brighton & Hove Albion,Everton,7C,Showers,10/03/18,"312,080,000",23.9,"96,080,000",25.8,0,2
60,245,Brighton & Hove Albion,Southampton,8C,Showers,31/01/18,"222,750,000",24.9,"96,080,000",25.8,1,1
61,224,Brighton & Hove Albion,West Bromwich Albion,3C,Cloudy,13/01/18,"148,950,000",25.5,"96,080,000",25.8,0,2
62,122,Brighton & Hove Albion,Manchester United,1C,Cloudy,25/11/17,"580,590,000",25.1,"96,080,000",25.8,0,1
63,104,Brighton & Hove Albion,Swansea City,9C,Cloudy,04/11/17,"154,210,000",25.3,"96,080,000",25.8,1,0
64,40,Brighton & Hove Albion,Bournemouth,9C,Cloudy,15/09/17,"104,490,000",25.0,"96,080,000",25.8,1,2
65,343,Brighton & Hove Albion,Burnley,7C,Cloudy,28/04/18,"87,170,000",26.8,"96,080,000",25.8,0,0
66,13,Brighton & Hove Albion,Leicester City,12C,Cloudy,19/08/17,"226,890,000",25.5,"96,080,000",25.8,0,2
67,371,Brighton & Hove Albion,Liverpool,9C,Cloudy,13/05/18,"445,500,000",24.0,"96,080,000",25.8,0,4
68,261,Brighton & Hove Albion,Stoke City,0C,Showers,10/02/18,"160,020,000",25.2,"96,080,000",25.8,1,1
69,152,Brighton & Hove Albion,Huddersfield Town,0C,Cloudy,09/12/17,"57,960,000",24.6,"96,080,000",25.8,0,2
70,168,Brighton & Hove Albion,Tottenham Hotspur,5C,Showers,13/12/17,"481,420,000",23.8,"96,080,000",25.8,0,2
71,365,Brighton & Hove Albion,Manchester City,13C,Cloudy,09/05/18,"554,720,000",24.1,"96,080,000",25.8,1,3
72,80,Brighton & Hove Albion,West Ham United,13C,Cloudy,20/10/17,"238,370,000",24.3,"96,080,000",25.8,3,0
73,91,Swansea City,Arsenal,6C,Cloudy,28/10/17,"570,510,000",23.8,"154,210,000",25.3,1,2
74,204,Swansea City,Watford,7C,Cloudy,30/12/17,"150,570,000",25.9,"154,210,000",25.3,2,1
75,135,Swansea City,Chelsea,5C,Cloudy,29/11/17,"577,940,000",23.7,"154,210,000",25.3,0,1
76,21,Swansea City,Crystal Palace,16C,Cloudy,26/08/17,"174,980,000",24.8,"154,210,000",25.3,2,0
77,178,Swansea City,Everton,5C,Cloudy,18/12/17,"312,080,000",23.9,"154,210,000",25.3,1,3
78,5,Swansea City,Southampton,16C,Cloudy,12/08/17,"222,750,000",24.9,"154,210,000",25.3,0,0
79,271,Swansea City,Brighton & Hove Albion,-2C,Clear,24/02/18,"96,080,000",25.8,"154,210,000",25.3,1,4
80,306,Swansea City,Manchester United,6C,Cloudy,31/03/18,"580,590,000",25.1,"154,210,000",25.3,0,2
81,354,Swansea City,Bournemouth,15C,Sunny,05/05/18,"104,490,000",25.0,"154,210,000",25.3,0,1
82,112,Swansea City,Burnley,7C,Breezy,18/11/17,"87,170,000",26.8,"154,210,000",25.3,0,2
83,251,Swansea City,Leicester City,1C,Snow,03/02/18,"226,890,000",25.5,"154,210,000",25.3,1,1
84,196,Swansea City,Liverpool,4C,Showers,26/12/17,"445,500,000",24.0,"154,210,000",25.3,0,5
85,143,Swansea City,Stoke City,3C,Cloudy,02/12/17,"160,020,000",25.2,"154,210,000",25.3,1,2
86,291,Swansea City,Huddersfield Town,4C,Showers,10/03/18,"57,960,000",24.6,"154,210,000",25.3,0,0
87,47,Swansea City,Tottenham Hotspur,9C,Cloudy,16/09/17,"481,420,000",23.8,"154,210,000",25.3,0,0
88,340,Swansea City,Manchester City,15C,Cloudy,22/04/18,"554,720,000",24.1,"154,210,000",25.3,0,5
89,64,Watford,West Bromwich Albion,8C,Cloudy,30/09/17,"238,370,000",24.3,"154,210,000",25.3,0,1
90,65,Swansea City,West Ham United,12C,Cloudy,30/09/17,"238,370,000",24.3,"154,210,000",25.3,0,1
91,110,Tottenham Hotspur,Arsenal,4C,Cloudy,18/11/17,"570,510,000",23.8,"481,420,000",23.8,0,2
92,144,Tottenham Hotspur,Watford,2C,Cloudy,02/12/17,"150,570,000",25.9,"481,420,000",23.8,1,1
93,312,Tottenham Hotspur,Chelsea,4C,Cloudy,01/04/18,"577,940,000",23.7,"481,420,000",23.8,3,1
94,276,Tottenham Hotspur,Crystal Palace,0C,Clear,25/02/18,"174,980,000",24.8,"481,420,000",23.8,1,0
95,33,Tottenham Hotspur,Everton,12C,Showers,09/09/17,"312,080,000",23.9,"481,420,000",23.8,3,0
96,237,Tottenham Hotspur,Southampton,2C,Cloudy,21/01/18,"222,750,000",24.9,"481,420,000",23.8,1,1
97,357,Tottenham Hotspur,West Bromwich Albion,9C,Cloudy,05/05/18,"148,950,000",25.5,"481,420,000",23.8,0,1
98,332,Tottenham Hotspur,Brighton & Hove Albion,10C,Cloudy,17/04/18,"96,080,000",25.8,"481,420,000",23.8,1,1
99,90,Tottenham Hotspur,Manchester United,9C,Cloudy,28/10/17,"580,590,000",25.1,"481,420,000",23.8,0,1
100,214,Tottenham Hotspur,Swansea City,5C,Cloudy,02/01/18,"154,210,000",25.3,"481,420,000",23.8,2,0
101,297,Tottenham Hotspur,Bournemouth,7C,Cloudy,11/03/18,"104,490,000",25.0,"481,420,000",23.8,4,1
102,187,Tottenham Hotspur,Burnley,6C,Cloudy,23/12/17,"87,170,000",26.8,"481,420,000",23.8,3,0
103,130,Tottenham Hotspur,Leicester City,3C,Cloudy,28/11/17,"226,890,000",25.5,"481,420,000",23.8,1,2
104,257,Tottenham Hotspur,Liverpool,2C,Cloudy,04/02/18,"445,500,000",24.0,"481,420,000",23.8,2,2
105,317,Tottenham Hotspur,Stoke City,9C,Showers,07/04/18,"160,020,000",25.2,"481,420,000",23.8,2,1
106,60,Tottenham Hotspur,Huddersfield Town,9C,Cloudy,30/09/17,"57,960,000",24.6,"481,420,000",23.8,4,0
107,175,Tottenham Hotspur,Manchester City,-1C,Cloudy,16/12/17,"554,720,000",24.1,"481,420,000",23.8,1,4
108,50,Tottenham Hotspur,West Ham United,13C,Cloudy,23/09/17,"238,370,000",24.3,"481,420,000",23.8,3,2
109,133,Huddersfield Town,Arsenal,2C,Cloudy,29/11/17,"570,510,000",23.8,"57,960,000",24.6,0,5
110,174,Huddersfield Town,Watford,-1C,Cloudy,16/12/17,"150,570,000",25.9,"57,960,000",24.6,4,1
111,364,Huddersfield Town,Chelsea,10C,Cloudy,09/05/18,"577,940,000",23.7,"57,960,000",24.6,1,1
112,3,Huddersfield Town,Crystal Palace,21C,Cloudy,12/08/17,"174,980,000",24.8,"57,960,000",24.6,3,0
113,141,Huddersfield Town,Everton,8C,Cloudy,02/12/17,"312,080,000",23.9,"57,960,000",24.6,0,2
114,183,Huddersfield Town,Southampton,8C,Cloudy,23/12/17,"222,750,000",24.9,"57,960,000",24.6,1,1
115,274,Huddersfield Town,West Bromwich Albion,0C,Cloudy,24/02/18,"148,950,000",25.5,"57,960,000",24.6,2,1
116,315,Huddersfield Town,Brighton & Hove Albion,12C,Cloudy,07/04/18,"96,080,000",25.8,"57,960,000",24.6,1,1
117,252,Huddersfield Town,Manchester United,2C,Cloudy,03/02/18,"580,590,000",25.1,"57,960,000",24.6,0,2
118,74,Huddersfield Town,Swansea City,15C,Cloudy,14/10/17,"154,210,000",25.3,"57,960,000",24.6,0,2
119,111,Huddersfield Town,Bournemouth,6C,Cloudy,18/11/17,"104,490,000",25.0,"57,960,000",24.6,0,4
120,51,Huddersfield Town,Burnley,11C,Cloudy,23/09/17,"87,170,000",26.8,"57,960,000",24.6,0,0
121,210,Huddersfield Town,Leicester City,5C,Cloudy,01/01/18,"226,890,000",25.5,"57,960,000",24.6,0,3
122,93,Huddersfield Town,Liverpool,12C,Cloudy,28/10/17,"445,500,000",24.0,"57,960,000",24.6,0,3
123,234,Huddersfield Town,Stoke City,1C,Cloudy,20/01/18,"160,020,000",25.2,"57,960,000",24.6,0,2
124,283,Huddersfield Town,Tottenham Hotspur,1C,Cloudy,03/03/18,"481,420,000",23.8,"57,960,000",24.6,0,2
125,359,Huddersfield Town,Manchester City,12C,Clear,06/05/18,"554,720,000",24.1,"57,960,000",24.6,0,0
126,39,Huddersfield Town,West Ham United,15C,Cloudy,11/09/17,"238,370,000",24.3,"57,960,000",24.6,0,2
127,146,Manchester United,Arsenal,3C,Cloudy,02/12/17,"570,510,000",23.8,"580,590,000",25.1,3,1
128,131,Manchester United,Watford,3C,Cloudy,28/11/17,"150,570,000",25.9,"580,590,000",25.1,4,2
129,108,Manchester United,Chelsea,4C,Cloudy,05/11/17,"577,940,000",23.7,"580,590,000",25.1,0,1
130,288,Manchester United,Crystal Palace,5C,Cloudy,05/03/18,"174,980,000",24.8,"580,590,000",25.1,3,2
131,212,Manchester United,Everton,6C,Cloudy,01/01/18,"312,080,000",23.9,"580,590,000",25.1,2,0
132,54,Manchester United,Southampton,13C,Showers,23/09/17,"222,750,000",24.9,"580,590,000",25.1,1,0
133,176,Manchester United,West Bromwich Albion,1C,Cloudy,17/12/17,"148,950,000",25.5,"580,590,000",25.1,2,1
134,352,Manchester United,Brighton & Hove Albion,5C,Cloudy,04/05/18,"96,080,000",25.8,"580,590,000",25.1,0,1
135,10,Manchester United,Swansea City,12C,Cloudy,19/08/17,"154,210,000",25.3,"580,590,000",25.1,4,0
136,333,Manchester United,Bournemouth,13C,Cloudy,18/04/18,"104,490,000",25.0,"580,590,000",25.1,2,0
137,231,Manchester United,Burnley,0C,Showers,20/01/18,"87,170,000",26.8,"580,590,000",25.1,1,0
138,188,Manchester United,Leicester City,7C,Cloudy,23/12/17,"226,890,000",25.5,"580,590,000",25.1,2,2
139,70,Manchester United,Liverpool,17C,Cloudy,14/10/17,"445,500,000",24.0,"580,590,000",25.1,0,0
140,36,Manchester United,Stoke City,10C,Showers,09/09/17,"160,020,000",25.2,"580,590,000",25.1,2,2
141,82,Manchester United,Huddersfield Town,11C,Cloudy,21/10/17,"57,960,000",24.6,"580,590,000",25.1,1,2
142,248,Manchester United,Tottenham Hotspur,8C,Cloudy,31/01/18,"481,420,000",23.8,"580,590,000",25.1,0,2
143,319,Manchester United,Manchester City,9C,Cloudy,07/04/18,"554,720,000",24.1,"580,590,000",25.1,3,2
144,367,Manchester United,West Ham United,11C,Showers,10/05/18,"238,370,000",24.3,"580,590,000",25.1,0,0
145,179,Liverpool,Arsenal,9C,Cloudy,22/12/17,"570,510,000",23.8,"445,500,000",24.0,3,3
146,1,Liverpool,Watford,16C,Cloudy,12/08/17,"150,570,000",25.9,"445,500,000",24.0,3,3
147,361,Liverpool,Chelsea,9C,Sunny,06/05/18,"577,940,000",23.7,"445,500,000",24.0,0,1
148,303,Liverpool,Crystal Palace,4C,Cloudy,31/03/18,"174,980,000",24.8,"445,500,000",24.0,2,1
149,313,Liverpool,Everton,8C,Cloudy,07/04/18,"312,080,000",23.9,"445,500,000",24.0,0,0
150,267,Liverpool,Southampton,5C,Clear,11/02/18,"222,750,000",24.9,"445,500,000",24.0,2,0
151,336,Liverpool,West Bromwich Albion,20C,Cloudy,21/04/18,"148,950,000",25.5,"445,500,000",24.0,2,2
152,140,Liverpool,Brighton & Hove Albion,2C,Cloudy,02/12/17,"96,080,000",25.8,"445,500,000",24.0,5,1
153,289,Liverpool,Manchester United,6C,Rain,10/03/18,"580,590,000",25.1,"445,500,000",24.0,1,2
154,238,Liverpool,Swansea City,7C,Cloudy,22/01/18,"154,210,000",25.3,"445,500,000",24.0,0,1
155,177,Liverpool,Bournemouth,1C,Cloudy,17/12/17,"104,490,000",25.0,"445,500,000",24.0,4,0
156,209,Liverpool,Burnley,5C,Showers,01/01/18,"87,170,000",26.8,"445,500,000",24.0,2,1
157,57,Liverpool,Leicester City,13C,Cloudy,23/09/17,"226,890,000",25.5,"445,500,000",24.0,3,2
158,138,Liverpool,Stoke City,2C,Cloudy,29/11/17,"160,020,000",25.2,"445,500,000",24.0,3,0
159,241,Liverpool,Huddersfield Town,3C,Cloudy,30/01/18,"57,960,000",24.6,"445,500,000",24.0,3,0
160,89,Liverpool,Tottenham Hotspur,10C,Cloudy,22/10/17,"481,420,000",23.8,"445,500,000",24.0,1,4
161,30,Liverpool,Manchester City,11C,Showers,09/09/17,"554,720,000",24.1,"445,500,000",24.0,0,5
162,105,Liverpool,West Ham United,12C,Showers,04/11/17,"238,370,000",24.3,"445,500,000",24.0,4,1
163,217,Chelsea,Arsenal,9C,Showers,03/01/18,"570,510,000",23.8,"577,940,000",23.7,2,2
164,258,Chelsea,Watford,0C,Cloudy,05/02/18,"150,570,000",25.9,"577,940,000",23.7,1,4
165,72,Chelsea,Crystal Palace,16C,Cloudy,14/10/17,"174,980,000",24.8,"577,940,000",23.7,1,2
166,180,Chelsea,Everton,7C,Cloudy,23/12/17,"312,080,000",23.9,"577,940,000",23.7,0,0
167,322,Chelsea,Southampton,6C,Cloudy,14/04/18,"222,750,000",24.9,"577,940,000",23.7,3,2
168,116,Chelsea,West Bromwich Albion,5C,Cloudy,18/11/17,"148,950,000",25.5,"577,940,000",23.7,4,0
169,229,Chelsea,Brighton & Hove Albion,3C,Showers,20/01/18,"96,080,000",25.8,"577,940,000",23.7,4,0
170,277,Chelsea,Manchester United,0C,Clear,25/02/18,"580,590,000",25.1,"577,940,000",23.7,1,2
171,348,Chelsea,Swansea City,7C,Cloudy,28/04/18,"154,210,000",25.3,"577,940,000",23.7,1,0
172,96,Chelsea,Bournemouth,6C,Clear,28/10/17,"104,490,000",25.0,"577,940,000",23.7,1,0
173,334,Chelsea,Burnley,12C,Clear,19/04/18,"87,170,000",26.8,"577,940,000",23.7,2,1
174,34,Chelsea,Leicester City,10C,Cloudy,09/09/17,"226,890,000",25.5,"577,940,000",23.7,2,1
175,126,Chelsea,Liverpool,6C,Showers,25/11/17,"445,500,000",24.0,"577,940,000",23.7,1,1
176,55,Chelsea,Stoke City,12C,Cloudy,23/09/17,"160,020,000",25.2,"577,940,000",23.7,4,0
177,160,Chelsea,Huddersfield Town,-1C,Clear,12/12/17,"57,960,000",24.6,"577,940,000",23.7,3,1
178,18,Chelsea,Tottenham Hotspur,10C,Cloudy,20/08/17,"481,420,000",23.8,"577,940,000",23.7,2,1
179,287,Chelsea,Manchester City,1C,Cloudy,04/03/18,"554,720,000",24.1,"577,940,000",23.7,0,1
180,149,Chelsea,West Ham United,0C,Clear,09/12/17,"238,370,000",24.3,"577,940,000",23.7,0,1
181,230,Crystal Palace,Arsenal,3C,Cloudy,20/01/18,"570,510,000",23.8,"174,980,000",24.8,1,4
182,337,Crystal Palace,Watford,21C,Cloudy,21/04/18,"150,570,000",25.9,"174,980,000",24.8,0,0
183,295,Crystal Palace,Chelsea,11C,Cloudy,10/03/18,"577,940,000",23.7,"174,980,000",24.8,1,2
184,260,Crystal Palace,Everton,10C,Cloudy,10/02/18,"312,080,000",23.9,"174,980,000",24.8,1,3
185,213,Crystal Palace,Southampton,4C,Cloudy,02/01/18,"222,750,000",24.9,"174,980,000",24.8,2,1
186,145,Crystal Palace,West Bromwich Albion,3C,Cloudy,02/12/17,"148,950,000",25.5,"174,980,000",24.8,0,0
187,62,Crystal Palace,Manchester United,10C,Showers,30/09/17,"580,590,000",25.1,"174,980,000",24.8,0,4
188,185,Crystal Palace,Swansea City,8C,Cloudy,23/12/17,"154,210,000",25.3,"174,980,000",24.8,1,1
189,314,Crystal Palace,Bournemouth,8C,Cloudy,07/04/18,"104,490,000",25.0,"174,980,000",24.8,2,2
190,37,Crystal Palace,Burnley,11C,Showers,10/09/17,"87,170,000",26.8,"174,980,000",24.8,0,1
191,169,Crystal Palace,Leicester City,-1C,Clear,16/12/17,"226,890,000",25.5,"174,980,000",24.8,3,0
192,14,Crystal Palace,Liverpool,13C,Cloudy,19/08/17,"445,500,000",24.0,"174,980,000",24.8,0,1
193,353,Crystal Palace,Stoke City,9C,Cloudy,05/05/18,"160,020,000",25.2,"174,980,000",24.8,2,1
194,300,Crystal Palace,Huddersfield Town,0C,Breezy,17/03/18,"57,960,000",24.6,"174,980,000",24.8,2,0
195,106,Crystal Palace,Tottenham Hotspur,4C,Showers,05/11/17,"481,420,000",23.8,"174,980,000",24.8,0,1
196,53,Crystal Palace,Manchester City,12C,Cloudy,23/09/17,"554,720,000",24.1,"174,980,000",24.8,0,5
197,240,Crystal Palace,West Ham United,0C,Cloudy,30/01/18,"238,370,000",24.3,"174,980,000",24.8,1,1
198,255,Everton,Arsenal,4C,Cloudy,03/02/18,"570,510,000",23.8,"312,080,000",23.9,1,5
199,275,Everton,Watford,-3C,Clear,24/02/18,"150,570,000",25.9,"312,080,000",23.9,0,1
200,26,Everton,Chelsea,15C,Cloudy,27/08/17,"577,940,000",23.7,"312,080,000",23.9,0,2
201,113,Everton,Crystal Palace,8C,Cloudy,18/11/17,"174,980,000",24.8,"312,080,000",23.9,2,2
202,127,Everton,Southampton,3C,Clear,26/11/17,"222,750,000",24.9,"312,080,000",23.9,1,4
203,195,Everton,West Bromwich Albion,4C,Cloudy,26/12/17,"148,950,000",25.5,"312,080,000",23.9,0,0
204,77,Everton,Brighton & Hove Albion,14C,Clear,15/10/17,"96,080,000",25.8,"312,080,000",23.9,1,1
205,49,Everton,Manchester United,9C,Showers,17/09/17,"580,590,000",25.1,"312,080,000",23.9,0,4
206,326,Everton,Swansea City,14C,Cloudy,14/04/18,"154,210,000",25.3,"312,080,000",23.9,1,1
207,199,Everton,Bournemouth,13C,Breezy,30/12/17,"104,490,000",25.0,"312,080,000",23.9,1,2
208,279,Everton,Burnley,-2C,Breezy,03/03/18,"87,170,000",26.8,"312,080,000",23.9,1,2
209,98,Everton,Leicester City,12C,Showers,29/10/17,"226,890,000",25.5,"312,080,000",23.9,0,2
210,157,Everton,Liverpool,1C,Cloudy,10/12/17,"445,500,000",24.0,"312,080,000",23.9,1,1
211,301,Everton,Stoke City,0C,Breezy,17/03/18,"160,020,000",25.2,"312,080,000",23.9,2,1
212,345,Everton,Huddersfield Town,8C,Cloudy,28/04/18,"57,960,000",24.6,"312,080,000",23.9,2,0
213,225,Everton,Tottenham Hotspur,5C,Cloudy,13/01/18,"481,420,000",23.8,"312,080,000",23.9,0,4
214,19,Everton,Manchester City,13C,Cloudy,21/08/17,"554,720,000",24.1,"312,080,000",23.9,1,1
215,377,Everton,West Ham United,9C,Cloudy,13/05/18,"238,370,000",24.3,"312,080,000",23.9,1,3
216,278,Manchester City,Arsenal,-3C,Breezy,01/03/18,"570,510,000",23.8,"554,720,000",24.1,3,0
217,45,Manchester City,Watford,8C,Cloudy,16/09/17,"150,570,000",25.9,"554,720,000",24.1,6,0
218,66,Manchester City,Chelsea,12C,Cloudy,30/09/17,"577,940,000",23.7,"554,720,000",24.1,1,0
219,206,Manchester City,Crystal Palace,12C,Cloudy,31/12/17,"174,980,000",24.8,"554,720,000",24.1,0,0
220,310,Manchester City,Everton,4C,Rain,31/03/18,"312,080,000",23.9,"554,720,000",24.1,3,1
221,374,Manchester City,Southampton,6C,Cloudy,13/05/18,"222,750,000",24.9,"554,720,000",24.1,1,0
222,95,Manchester City,West Bromwich Albion,7C,Cloudy,28/10/17,"148,950,000",25.5,"554,720,000",24.1,3,2
223,7,Manchester City,Brighton & Hove Albion,16C,Cloudy,12/08/17,"96,080,000",25.8,"554,720,000",24.1,2,0
224,158,Manchester City,Manchester United,0C,Cloudy,10/12/17,"580,590,000",25.1,"554,720,000",24.1,2,1
225,162,Manchester City,Swansea City,7C,Rain,13/12/17,"154,210,000",25.3,"554,720,000",24.1,4,0
226,20,Manchester City,Bournemouth,13C,Cloudy,26/08/17,"104,490,000",25.0,"554,720,000",24.1,2,1
227,249,Manchester City,Burnley,1C,Snow,03/02/18,"87,170,000",26.8,"554,720,000",24.1,1,1
228,114,Manchester City,Leicester City,5C,Cloudy,18/11/17,"226,890,000",25.5,"554,720,000",24.1,2,0
229,227,Manchester City,Liverpool,4C,Cloudy,14/01/18,"445,500,000",24.0,"554,720,000",24.1,3,4
230,298,Manchester City,Stoke City,6C,Showers,12/03/18,"160,020,000",25.2,"554,720,000",24.1,2,0
231,129,Manchester City,Huddersfield Town,3C,Cloudy,26/11/17,"57,960,000",24.6,"554,720,000",24.1,2,1
232,328,Manchester City,Tottenham Hotspur,8C,Cloudy,14/04/18,"481,420,000",23.8,"554,720,000",24.1,3,1
233,349,Manchester City,West Ham United,7C,Cloudy,29/04/18,"238,370,000",24.3,"554,720,000",24.1,4,1
234,296,Watford,Arsenal,6C,Cloudy,11/03/18,"570,510,000",23.8,"150,570,000",25.9,0,3
235,81,Watford,Chelsea,13C,Clear,21/10/17,"577,940,000",23.7,"150,570,000",25.9,2,4
236,161,Watford,Crystal Palace,-1C,Clear,12/12/17,"174,980,000",24.8,"150,570,000",25.9,1,2
237,109,Watford,Everton,7C,Showers,05/11/17,"312,080,000",23.9,"150,570,000",25.9,2,3
