,goals_for,goals_against,team,game_id
1656,1.0,3.0,Arsenal,165
1657,5.0,0.0,Arsenal,165
1658,0.0,1.0,Arsenal,165
1659,1.0,0.0,Arsenal,165
1660,1.0,0.0,Manchester United,166
1661,2.0,1.0,Manchester United,166
1662,1.0,3.0,Manchester United,166
1663,2.0,4.0,Manchester United,166
1664,1.0,0.0,Manchester United,166
1665,1.0,1.0,Bournemouth,166
1666,1.0,2.0,Bournemouth,166
1667,0.0,0.0,Bournemouth,166
1668,4.0,0.0,Bournemouth,166
1669,0.0,1.0,Bournemouth,166
1670,2.0,0.0,Liverpool,167
1671,7.0,0.0,Liverpool,167
1672,1.0,5.0,Liverpool,167
1673,0.0,3.0,Liverpool,167
1674,1.0,1.0,Liverpool,167
1675,0.0,0.0,West Bromwich Albion,167
1676,2.0,2.0,West Bromwich Albion,167
1677,1.0,1.0,West Bromwich Albion,167
1678,0.0,4.0,West Bromwich Albion,167
1679,,,West Bromwich Albion,167
1680,4.0,1.0,Tottenham Hotspur,168
1681,3.0,0.0,Tottenham Hotspur,168
1682,1.0,1.0,Tottenham Hotspur,168
1683,2.0,1.0,Tottenham Hotspur,168
1684,,,Tottenham Hotspur,168
1685,1.0,5.0,Brighton & Hove Albion,168
1686,0.0,0.0,Brighton & Hove Albion,168
1687,1.0,0.0,Brighton & Hove Albion,168
1688,2.0,2.0,Brighton & Hove Albion,168
1689,,,Brighton & Hove Albion,168
1690,2.0,3.0,Leicester City,169
1691,1.0,2.0,Leicester City,169
1692,1.0,0.0,Leicester City,169
1693,2.0,1.0,Leicester City,169
1694,1.0,1.0,Leicester City,169
1695,2.0,2.0,Crystal Palace,169
1696,0.0,0.0,Crystal Palace,169
1697,0.0,0.0,Crystal Palace,169
1698,2.0,1.0,Crystal Palace,169
1699,2.0,2.0,Crystal Palace,169
1700,1.0,1.0,Arsenal,170
1701,6.0,0.0,Arsenal,170
1702,1.0,3.0,Arsenal,170
1703,5.0,0.0,Arsenal,170
1704,0.0,1.0,Arsenal,170
1705,2.0,3.0,Newcastle United,170
1706,3.0,1.0,Newcastle United,170
1707,2.0,2.0,Newcastle United,170
1708,0.0,3.0,Newcastle United,170
1709,4.0,1.0,Newcastle United,170
1710,2.0,0.0,Brighton & Hove Albion,171
1711,1.0,5.0,Brighton & Hove Albion,171
1712,0.0,0.0,Brighton & Hove Albion,171
1713,1.0,0.0,Brighton & Hove Albion,171
1714,2.0,2.0,Brighton & Hove Albion,171
1715,1.0,0.0,Burnley,171
1716,1.0,0.0,Burnley,171
1717,1.0,2.0,Burnley,171
1718,0.0,1.0,Burnley,171
1719,2.0,0.0,Burnley,171
1720,1.0,0.0,Chelsea,172
1721,0.0,4.0,Chelsea,172
1722,4.0,2.0,Chelsea,172
1723,1.0,1.0,Chelsea,172
1724,3.0,1.0,Chelsea,172
1725,1.0,1.0,Southampton,172
1726,1.0,1.0,Southampton,172
1727,2.0,1.0,Southampton,172
1728,4.0,1.0,Southampton,172
1729,3.0,0.0,Southampton,172
1730,5.0,1.0,Stoke City,173
1731,2.0,1.0,Stoke City,173
1732,0.0,3.0,Stoke City,173
1733,2.0,1.0,Stoke City,173
1734,2.0,2.0,Stoke City,173
1735,1.0,0.0,West Ham United,173
1736,4.0,0.0,West Ham United,173
1737,2.0,1.0,West Ham United,173
1738,4.0,0.0,West Ham United,173
1739,,,West Ham United,173
1740,1.0,0.0,Watford,174
1741,1.0,1.0,Watford,174
1742,2.0,4.0,Watford,174
1743,0.0,3.0,Watford,174
1744,2.0,0.0,Watford,174
1745,2.0,0.0,Huddersfield Town,174
1746,2.0,0.0,Huddersfield Town,174
1747,5.0,0.0,Huddersfield Town,174
1748,1.0,2.0,Huddersfield Town,174
1749,4.0,0.0,Huddersfield Town,174
1750,1.0,2.0,Manchester City,175
1751,2.0,1.0,Manchester City,175
1752,2.0,1.0,Manchester City,175
1753,2.0,1.0,Manchester City,175
1754,,,Manchester City,175
1755,5.0,1.0,Tottenham Hotspur,175
1756,4.0,1.0,Tottenham Hotspur,175
1757,3.0,0.0,Tottenham Hotspur,175
1758,1.0,1.0,Tottenham Hotspur,175
1759,2.0,1.0,Tottenham Hotspur,175
1760,1.0,0.0,West Bromwich Albion,176
1761,0.0,0.0,West Bromwich Albion,176
1762,2.0,2.0,West Bromwich Albion,176
1763,1.0,1.0,West Bromwich Albion,176
1764,0.0,4.0,West Bromwich Albion,176
1765,1.0,2.0,Manchester United,176
1766,1.0,0.0,Manchester United,176
1767,2.0,1.0,Manchester United,176
1768,1.0,3.0,Manchester United,176
1769,2.0,4.0,Manchester United,176
1770,2.0,2.0,Bournemouth,177
1771,1.0,1.0,Bournemouth,177
1772,1.0,2.0,Bournemouth,177
1773,0.0,0.0,Bournemouth,177
1774,4.0,0.0,Bournemouth,177
1775,1.0,1.0,Liverpool,177
1776,2.0,0.0,Liverpool,177
1777,7.0,0.0,Liverpool,177
1778,1.0,5.0,Liverpool,177
1779,0.0,3.0,Liverpool,177
1780,1.0,1.0,Everton,178
1781,0.0,3.0,Everton,178
1782,2.0,0.0,Everton,178
1783,4.0,0.0,Everton,178
1784,4.0,1.0,Everton,178
1785,1.0,0.0,Swansea City,178
1786,2.0,3.0,Swansea City,178
1787,2.0,1.0,Swansea City,178
1788,1.0,0.0,Swansea City,178
1789,0.0,0.0,Swansea City,178
1790,1.0,0.0,Arsenal,179
1791,0.0,0.0,Arsenal,179
1792,1.0,1.0,Arsenal,179
1793,6.0,0.0,Arsenal,179
1794,1.0,3.0,Arsenal,179
1795,0.0,0.0,Liverpool,179
1796,1.0,1.0,Liverpool,179
1797,2.0,0.0,Liverpool,179
1798,7.0,0.0,Liverpool,179
1799,1.0,5.0,Liverpool,179
1800,0.0,1.0,Everton,180
1801,1.0,1.0,Everton,180
1802,0.0,3.0,Everton,180
1803,2.0,0.0,Everton,180
1804,4.0,0.0,Everton,180
1805,1.0,0.0,Chelsea,180
1806,1.0,3.0,Chelsea,180
1807,1.0,0.0,Chelsea,180
1808,0.0,4.0,Chelsea,180
1809,4.0,2.0,Chelsea,180
1810,2.0,0.0,Brighton & Hove Albion,181
1811,2.0,0.0,Brighton & Hove Albion,181
1812,1.0,5.0,Brighton & Hove Albion,181
1813,0.0,0.0,Brighton & Hove Albion,181
1814,1.0,0.0,Brighton & Hove Albion,181
1815,2.0,1.0,Watford,181
1816,1.0,0.0,Watford,181
1817,1.0,1.0,Watford,181
1818,2.0,4.0,Watford,181
1819,0.0,3.0,Watford,181
1820,4.0,1.0,Manchester City,182
1821,0.0,4.0,Manchester City,182
1822,1.0,2.0,Manchester City,182
1823,2.0,1.0,Manchester City,182
1824,2.0,1.0,Manchester City,182
1825,0.0,4.0,Bournemouth,182
1826,1.0,0.0,Bournemouth,182
1827,2.0,2.0,Bournemouth,182
1828,1.0,1.0,Bournemouth,182
1829,1.0,2.0,Bournemouth,182
1830,1.0,4.0,Southampton,183
1831,1.0,1.0,Southampton,183
1832,1.0,1.0,Southampton,183
1833,2.0,1.0,Southampton,183
1834,4.0,1.0,Southampton,183
1835,1.0,3.0,Huddersfield Town,183
1836,2.0,0.0,Huddersfield Town,183
1837,2.0,0.0,Huddersfield Town,183
1838,5.0,0.0,Huddersfield Town,183
1839,1.0,2.0,Huddersfield Town,183
1840,1.0,0.0,Stoke City,184
1841,5.0,1.0,Stoke City,184
1842,2.0,1.0,Stoke City,184
1843,0.0,3.0,Stoke City,184
1844,2.0,1.0,Stoke City,184
1845,0.0,0.0,West Bromwich Albion,184
1846,1.0,0.0,West Bromwich Albion,184
1847,0.0,0.0,West Bromwich Albion,184
1848,2.0,2.0,West Bromwich Albion,184
1849,1.0,1.0,West Bromwich Albion,184
1850,0.0,4.0,Swansea City,185
1851,1.0,0.0,Swansea City,185
1852,2.0,3.0,Swansea City,185
1853,2.0,1.0,Swansea City,185
1854,1.0,0.0,Swansea City,185
1855,2.0,1.0,Crystal Palace,185
1856,2.0,2.0,Crystal Palace,185
1857,0.0,0.0,Crystal Palace,185
1858,0.0,0.0,Crystal Palace,185
1859,2.0,1.0,Crystal Palace,185
1860,0.0,3.0,West Ham United,186
1861,0.0,0.0,West Ham United,186
1862,1.0,0.0,West Ham United,186
1863,4.0,0.0,West Ham United,186
1864,2.0,1.0,West Ham United,186
1865,0.0,1.0,Newcastle United,186
1866,2.0,3.0,Newcastle United,186
1867,3.0,1.0,Newcastle United,186
1868,2.0,2.0,Newcastle United,186
1869,0.0,3.0,Newcastle United,186
1870,1.0,0.0,Burnley,187
1871,1.0,0.0,Burnley,187
1872,1.0,0.0,Burnley,187
1873,1.0,2.0,Burnley,187
1874,0.0,1.0,Burnley,187
1875,2.0,0.0,Tottenham Hotspur,187
1876,5.0,1.0,Tottenham Hotspur,187
1877,4.0,1.0,Tottenham Hotspur,187
1878,3.0,0.0,Tottenham Hotspur,187
1879,1.0,1.0,Tottenham Hotspur,187
1880,0.0,3.0,Leicester City,188
1881,1.0,4.0,Leicester City,188
1882,2.0,3.0,Leicester City,188
1883,1.0,2.0,Leicester City,188
1884,1.0,0.0,Leicester City,188
1885,1.0,2.0,Manchester United,188
1886,1.0,0.0,Manchester United,188
1887,1.0,2.0,Manchester United,188
1888,1.0,0.0,Manchester United,188
1889,2.0,1.0,Manchester United,188
1890,4.0,1.0,Tottenham Hotspur,189
1891,2.0,0.0,Tottenham Hotspur,189
1892,5.0,1.0,Tottenham Hotspur,189
1893,4.0,1.0,Tottenham Hotspur,189
1894,3.0,0.0,Tottenham Hotspur,189
1895,1.0,0.0,Southampton,189
1896,1.0,4.0,Southampton,189
1897,1.0,1.0,Southampton,189
1898,1.0,1.0,Southampton,189
1899,2.0,1.0,Southampton,189
1900,2.0,1.0,Bournemouth,190
1901,0.0,4.0,Bournemouth,190
1902,1.0,0.0,Bournemouth,190
1903,2.0,2.0,Bournemouth,190
1904,1.0,1.0,Bournemouth,190
1905,1.0,0.0,West Ham United,190
1906,0.0,3.0,West Ham United,190
1907,0.0,0.0,West Ham United,190
1908,1.0,0.0,West Ham United,190
1909,4.0,0.0,West Ham United,190
1910,2.0,1.0,Chelsea,191
1911,1.0,0.0,Chelsea,191
1912,1.0,3.0,Chelsea,191
1913,1.0,0.0,Chelsea,191
1914,0.0,4.0,Chelsea,191
1915,0.0,0.0,Brighton & Hove Albion,191
1916,2.0,0.0,Brighton & Hove Albion,191
1917,2.0,0.0,Brighton & Hove Albion,191
1918,1.0,5.0,Brighton & Hove Albion,191
1919,0.0,0.0,Brighton & Hove Albion,191
1920,1.0,4.0,Huddersfield Town,192
1921,1.0,3.0,Huddersfield Town,192
1922,2.0,0.0,Huddersfield Town,192
1923,2.0,0.0,Huddersfield Town,192
1924,5.0,0.0,Huddersfield Town,192
1925,0.0,3.0,Stoke City,192
1926,1.0,0.0,Stoke City,192
1927,5.0,1.0,Stoke City,192
1928,2.0,1.0,Stoke City,192
1929,0.0,3.0,Stoke City,192
1930,2.0,1.0,Manchester United,193
1931,1.0,2.0,Manchester United,193
1932,1.0,0.0,Manchester United,193
1933,1.0,2.0,Manchester United,193
1934,1.0,0.0,Manchester United,193
1935,0.0,0.0,Burnley,193
1936,1.0,0.0,Burnley,193
1937,1.0,0.0,Burnley,193
1938,1.0,0.0,Burnley,193
1939,1.0,2.0,Burnley,193
1940,1.0,4.0,Watford,194
1941,2.0,1.0,Watford,194
1942,1.0,0.0,Watford,194
1943,1.0,1.0,Watford,194
1944,2.0,4.0,Watford,194
1945,1.0,1.0,Leicester City,194
1946,0.0,3.0,Leicester City,194
1947,1.0,4.0,Leicester City,194
1948,2.0,3.0,Leicester City,194
1949,1.0,2.0,Leicester City,194
1950,1.0,2.0,West Bromwich Albion,195
1951,0.0,0.0,West Bromwich Albion,195
1952,1.0,0.0,West Bromwich Albion,195
1953,0.0,0.0,West Bromwich Albion,195
1954,2.0,2.0,West Bromwich Albion,195
1955,3.0,1.0,Everton,195
1956,0.0,1.0,Everton,195
1957,1.0,1.0,Everton,195
1958,0.0,3.0,Everton,195
1959,2.0,0.0,Everton,195
1960,0.0,4.0,Liverpool,196
1961,0.0,0.0,Liverpool,196
1962,1.0,1.0,Liverpool,196
1963,2.0,0.0,Liverpool,196
1964,7.0,0.0,Liverpool,196
1965,3.0,1.0,Swansea City,196
1966,0.0,4.0,Swansea City,196
1967,1.0,0.0,Swansea City,196
1968,2.0,3.0,Swansea City,196
1969,2.0,1.0,Swansea City,196
1970,1.0,0.0,Newcastle United,197
1971,0.0,1.0,Newcastle United,197
1972,2.0,3.0,Newcastle United,197
1973,3.0,1.0,Newcastle United,197
1974,2.0,2.0,Newcastle United,197
1975,1.0,1.0,Manchester City,197
1976,4.0,1.0,Manchester City,197
1977,0.0,4.0,Manchester City,197
1978,1.0,2.0,Manchester City,197
1979,2.0,1.0,Manchester City,197
1980,0.0,3.0,Crystal Palace,198
1981,2.0,1.0,Crystal Palace,198
1982,2.0,2.0,Crystal Palace,198
1983,0.0,0.0,Crystal Palace,198
1984,0.0,0.0,Crystal Palace,198
1985,1.0,0.0,Arsenal,198
1986,1.0,0.0,Arsenal,198
1987,0.0,0.0,Arsenal,198
1988,1.0,1.0,Arsenal,198
1989,6.0,0.0,Arsenal,198
1990,4.0,0.0,Bournemouth,199
1991,2.0,1.0,Bournemouth,199
1992,0.0,4.0,Bournemouth,199
1993,1.0,0.0,Bournemouth,199
1994,2.0,2.0,Bournemouth,199
1995,0.0,0.0,Everton,199
1996,3.0,1.0,Everton,199
1997,0.0,1.0,Everton,199
1998,1.0,1.0,Everton,199
1999,0.0,3.0,Everton,199
2000,0.0,0.0,Chelsea,200
2001,2.0,1.0,Chelsea,200
2002,1.0,0.0,Chelsea,200
2003,1.0,3.0,Chelsea,200
2004,1.0,0.0,Chelsea,200
2005,3.0,1.0,Stoke City,200
2006,0.0,3.0,Stoke City,200
2007,1.0,0.0,Stoke City,200
2008,5.0,1.0,Stoke City,200
2009,2.0,1.0,Stoke City,200
2010,1.0,1.0,Huddersfield Town,201
2011,1.0,4.0,Huddersfield Town,201
2012,1.0,3.0,Huddersfield Town,201
2013,2.0,0.0,Huddersfield Town,201
2014,2.0,0.0,Huddersfield Town,201
2015,0.0,3.0,Burnley,201
2016,0.0,0.0,Burnley,201
2017,1.0,0.0,Burnley,201
2018,1.0,0.0,Burnley,201
2019,1.0,0.0,Burnley,201
2020,3.0,3.0,Liverpool,202
2021,0.0,4.0,Liverpool,202
2022,0.0,0.0,Liverpool,202
2023,1.0,1.0,Liverpool,202
2024,2.0,0.0,Liverpool,202
2025,2.0,2.0,Leicester City,202
2026,1.0,1.0,Leicester City,202
2027,0.0,3.0,Leicester City,202
2028,1.0,4.0,Leicester City,202
2029,2.0,3.0,Leicester City,202
2030,2.0,3.0,Newcastle United,203
2031,1.0,0.0,Newcastle United,203
2032,0.0,1.0,Newcastle United,203
2033,2.0,3.0,Newcastle United,203
2034,3.0,1.0,Newcastle United,203
2035,1.0,0.0,Brighton & Hove Albion,203
2036,0.0,0.0,Brighton & Hove Albion,203
2037,2.0,0.0,Brighton & Hove Albion,203
2038,2.0,0.0,Brighton & Hove Albion,203
2039,1.0,5.0,Brighton & Hove Albion,203
2040,1.0,0.0,Watford,204
2041,1.0,4.0,Watford,204
2042,2.0,1.0,Watford,204
2043,1.0,0.0,Watford,204
2044,1.0,1.0,Watford,204
2045,1.0,1.0,Swansea City,204
2046,3.0,1.0,Swansea City,204
2047,0.0,4.0,Swansea City,204
2048,1.0,0.0,Swansea City,204
2049,2.0,3.0,Swansea City,204
2050,2.0,2.0,Manchester United,205
2051,2.0,1.0,Manchester United,205
2052,1.0,2.0,Manchester United,205
2053,1.0,0.0,Manchester United,205
2054,1.0,2.0,Manchester United,205
2055,1.0,1.0,Southampton,205
2056,1.0,0.0,Southampton,205
2057,1.0,4.0,Southampton,205
2058,1.0,1.0,Southampton,205
2059,1.0,1.0,Southampton,205
2060,1.0,1.0,Crystal Palace,206
2061,0.0,3.0,Crystal Palace,206
2062,2.0,1.0,Crystal Palace,206
2063,2.0,2.0,Crystal Palace,206
2064,0.0,0.0,Crystal Palace,206
2065,4.0,0.0,Manchester City,206
2066,1.0,1.0,Manchester City,206
2067,4.0,1.0,Manchester City,206
2068,0.0,4.0,Manchester City,206
2069,1.0,2.0,Manchester City,206
2070,3.0,1.0,West Bromwich Albion,207
2071,1.0,2.0,West Bromwich Albion,207
2072,0.0,0.0,West Bromwich Albion,207
2073,1.0,0.0,West Bromwich Albion,207
2074,0.0,0.0,West Bromwich Albion,207
2075,3.0,3.0,Arsenal,207
2076,1.0,0.0,Arsenal,207
2077,1.0,0.0,Arsenal,207
2078,0.0,0.0,Arsenal,207
2079,1.0,1.0,Arsenal,207
2080,2.0,0.0,Brighton & Hove Albion,208
2081,1.0,0.0,Brighton & Hove Albion,208
2082,0.0,0.0,Brighton & Hove Albion,208
2083,2.0,0.0,Brighton & Hove Albion,208
2084,2.0,0.0,Brighton & Hove Albion,208
2085,3.0,3.0,Bournemouth,208
2086,4.0,0.0,Bournemouth,208
2087,2.0,1.0,Bournemouth,208
2088,0.0,4.0,Bournemouth,208
2089,1.0,0.0,Bournemouth,208
2090,2.0,2.0,Burnley,209
2091,0.0,3.0,Burnley,209
2092,0.0,0.0,Burnley,209
2093,1.0,0.0,Burnley,209
2094,1.0,0.0,Burnley,209
2095,5.0,0.0,Liverpool,209
2096,3.0,3.0,Liverpool,209
2097,0.0,4.0,Liverpool,209
2098,0.0,0.0,Liverpool,209
2099,1.0,1.0,Liverpool,209
2100,2.0,1.0,Leicester City,210
2101,2.0,2.0,Leicester City,210
2102,1.0,1.0,Leicester City,210
2103,0.0,3.0,Leicester City,210
2104,1.0,4.0,Leicester City,210
2105,1.0,1.0,Huddersfield Town,210
2106,1.0,1.0,Huddersfield Town,210
2107,1.0,4.0,Huddersfield Town,210
2108,1.0,3.0,Huddersfield Town,210
2109,2.0,0.0,Huddersfield Town,210
2110,1.0,1.0,Stoke City,211
2111,3.0,1.0,Stoke City,211
2112,0.0,3.0,Stoke City,211
2113,1.0,0.0,Stoke City,211
2114,5.0,1.0,Stoke City,211
2115,0.0,1.0,Newcastle United,211
2116,2.0,3.0,Newcastle United,211
2117,1.0,0.0,Newcastle United,211
2118,0.0,1.0,Newcastle United,211
2119,2.0,3.0,Newcastle United,211
2120,0.0,0.0,Everton,212
2121,0.0,0.0,Everton,212
2122,3.0,1.0,Everton,212
2123,0.0,1.0,Everton,212
2124,1.0,1.0,Everton,212
2125,2.0,2.0,Manchester United,212
2126,2.0,2.0,Manchester United,212
2127,2.0,1.0,Manchester United,212
2128,1.0,2.0,Manchester United,212
2129,1.0,0.0,Manchester United,212
2130,5.0,2.0,Southampton,213
2131,1.0,1.0,Southampton,213
2132,1.0,0.0,Southampton,213
2133,1.0,4.0,Southampton,213
2134,1.0,1.0,Southampton,213
2135,2.0,3.0,Crystal Palace,213
2136,1.0,1.0,Crystal Palace,213
2137,0.0,3.0,Crystal Palace,213
2138,2.0,1.0,Crystal Palace,213
2139,2.0,2.0,Crystal Palace,213
2140,5.0,0.0,Swansea City,214
2141,1.0,1.0,Swansea City,214
2142,3.0,1.0,Swansea City,214
2143,0.0,4.0,Swansea City,214
2144,1.0,0.0,Swansea City,214
2145,0.0,3.0,Tottenham Hotspur,214
2146,4.0,1.0,Tottenham Hotspur,214
2147,2.0,0.0,Tottenham Hotspur,214
2148,5.0,1.0,Tottenham Hotspur,214
2149,4.0,1.0,Tottenham Hotspur,214
2150,2.0,3.0,West Ham United,215
2151,1.0,0.0,West Ham United,215
2152,0.0,3.0,West Ham United,215
2153,0.0,0.0,West Ham United,215
2154,1.0,0.0,West Ham United,215
2155,0.0,0.0,West Bromwich Albion,215
2156,3.0,1.0,West Bromwich Albion,215
2157,1.0,2.0,West Bromwich Albion,215
2158,0.0,0.0,West Bromwich Albion,215
2159,1.0,0.0,West Bromwich Albion,215
2160,0.0,1.0,Manchester City,216
2161,4.0,0.0,Manchester City,216
2162,1.0,1.0,Manchester City,216
2163,4.0,1.0,Manchester City,216
2164,0.0,4.0,Manchester City,216
2165,2.0,1.0,Watford,216
2166,1.0,0.0,Watford,216
2167,1.0,4.0,Watford,216
2168,2.0,1.0,Watford,216
2169,1.0,0.0,Watford,216
2170,2.0,3.0,Arsenal,217
2171,3.0,3.0,Arsenal,217
2172,1.0,0.0,Arsenal,217
2173,1.0,0.0,Arsenal,217
2174,0.0,0.0,Arsenal,217
2175,2.0,0.0,Chelsea,217
2176,0.0,0.0,Chelsea,217
2177,2.0,1.0,Chelsea,217
2178,1.0,0.0,Chelsea,217
2179,1.0,3.0,Chelsea,217
2180,5.0,2.0,Tottenham Hotspur,218
2181,0.0,3.0,Tottenham Hotspur,218
2182,4.0,1.0,Tottenham Hotspur,218
2183,2.0,0.0,Tottenham Hotspur,218
2184,5.0,1.0,Tottenham Hotspur,218
2185,3.0,3.0,West Ham United,218
2186,2.0,3.0,West Ham United,218
2187,1.0,0.0,West Ham United,218
2188,0.0,3.0,West Ham United,218
2189,0.0,0.0,West Ham United,218
2190,1.0,2.0,Chelsea,219
2191,0.0,0.0,Chelsea,219
2192,2.0,2.0,Chelsea,219
2193,5.0,0.0,Chelsea,219
2194,2.0,0.0,Chelsea,219
2195,3.0,0.0,Leicester City,219
2196,2.0,1.0,Leicester City,219
2197,2.0,1.0,Leicester City,219
2198,2.0,2.0,Leicester City,219
2199,1.0,1.0,Leicester City,219
2200,1.0,2.0,Crystal Palace,220
2201,0.0,0.0,Crystal Palace,220
2202,2.0,3.0,Crystal Palace,220
2203,1.0,1.0,Crystal Palace,220
2204,0.0,3.0,Crystal Palace,220
2205,1.0,2.0,Burnley,220
2206,0.0,0.0,Burnley,220
2207,2.0,2.0,Burnley,220
2208,0.0,3.0,Burnley,220
2209,0.0,0.0,Burnley,220
2210,3.0,0.0,Huddersfield Town,221
2211,0.0,0.0,Huddersfield Town,221
2212,1.0,1.0,Huddersfield Town,221
2213,1.0,1.0,Huddersfield Town,221
2214,1.0,4.0,Huddersfield Town,221
2215,1.0,1.0,West Ham United,221
2216,2.0,1.0,West Ham United,221
2217,3.0,3.0,West Ham United,221
2218,2.0,3.0,West Ham United,221
2219,1.0,0.0,West Ham United,221
2220,0.0,1.0,Newcastle United,222
2221,0.0,0.0,Newcastle United,222
2222,0.0,1.0,Newcastle United,222
2223,2.0,3.0,Newcastle United,222
2224,1.0,0.0,Newcastle United,222
2225,0.0,2.0,Swansea City,222
2226,1.0,2.0,Swansea City,222
2227,5.0,0.0,Swansea City,222
2228,1.0,1.0,Swansea City,222
2229,3.0,1.0,Swansea City,222
2230,3.0,1.0,Watford,223
2231,1.0,2.0,Watford,223
2232,2.0,1.0,Watford,223
2233,1.0,0.0,Watford,223
2234,1.0,4.0,Watford,223
2235,1.0,2.0,Southampton,223
2236,0.0,0.0,Southampton,223
2237,5.0,2.0,Southampton,223
2238,1.0,1.0,Southampton,223
2239,1.0,0.0,Southampton,223
2240,2.0,1.0,West Bromwich Albion,224
2241,1.0,1.0,West Bromwich Albion,224
2242,0.0,0.0,West Bromwich Albion,224
2243,3.0,1.0,West Bromwich Albion,224
2244,1.0,2.0,West Bromwich Albion,224
2245,2.0,2.0,Brighton & Hove Albion,224
2246,0.0,0.0,Brighton & Hove Albion,224
2247,2.0,0.0,Brighton & Hove Albion,224
2248,1.0,0.0,Brighton & Hove Albion,224
2249,0.0,0.0,Brighton & Hove Albion,224
2250,1.0,1.0,Tottenham Hotspur,225
2251,0.0,2.0,Tottenham Hotspur,225
2252,5.0,2.0,Tottenham Hotspur,225
2253,0.0,3.0,Tottenham Hotspur,225
2254,4.0,1.0,Tottenham Hotspur,225
2255,0.0,2.0,Everton,225
2256,2.0,1.0,Everton,225
2257,0.0,0.0,Everton,225
2258,0.0,0.0,Everton,225
2259,3.0,1.0,Everton,225
2260,2.0,2.0,Bournemouth,226
2261,2.0,1.0,Bournemouth,226
2262,3.0,3.0,Bournemouth,226
2263,4.0,0.0,Bournemouth,226
2264,2.0,1.0,Bournemouth,226
2265,4.0,2.0,Arsenal,226
2266,2.0,2.0,Arsenal,226
2267,1.0,1.0,Arsenal,226
2268,2.0,3.0,Arsenal,226
2269,3.0,3.0,Arsenal,226
2270,1.0,2.0,Liverpool,227
2271,2.0,1.0,Liverpool,227
2272,5.0,0.0,Liverpool,227
2273,3.0,3.0,Liverpool,227
2274,0.0,4.0,Liverpool,227
2275,4.0,1.0,Manchester City,227
2276,3.0,1.0,Manchester City,227
2277,0.0,0.0,Manchester City,227
2278,0.0,1.0,Manchester City,227
2279,4.0,0.0,Manchester City,227
2280,0.0,2.0,Manchester United,228
2281,0.0,0.0,Manchester United,228
2282,2.0,2.0,Manchester United,228
2283,2.0,2.0,Manchester United,228
2284,2.0,1.0,Manchester United,228
2285,0.0,1.0,Stoke City,228
2286,5.0,0.0,Stoke City,228
2287,1.0,1.0,Stoke City,228
2288,3.0,1.0,Stoke City,228
2289,0.0,3.0,Stoke City,228
2290,2.0,1.0,Brighton & Hove Albion,229
2291,2.0,2.0,Brighton & Hove Albion,229
2292,0.0,0.0,Brighton & Hove Albion,229
2293,2.0,0.0,Brighton & Hove Albion,229
2294,1.0,0.0,Brighton & Hove Albion,229
2295,0.0,0.0,Chelsea,229
2296,0.0,0.0,Chelsea,229
2297,1.0,2.0,Chelsea,229
2298,0.0,0.0,Chelsea,229
2299,2.0,2.0,Chelsea,229
2300,0.0,0.0,Arsenal,230
2301,4.0,2.0,Arsenal,230
2302,2.0,2.0,Arsenal,230
2303,1.0,1.0,Arsenal,230
2304,2.0,3.0,Arsenal,230
2305,2.0,1.0,Crystal Palace,230
2306,1.0,2.0,Crystal Palace,230
2307,0.0,0.0,Crystal Palace,230
2308,2.0,3.0,Crystal Palace,230
2309,1.0,1.0,Crystal Palace,230
2310,4.0,1.0,Burnley,231
2311,1.0,2.0,Burnley,231
2312,0.0,0.0,Burnley,231
2313,2.0,2.0,Burnley,231
2314,0.0,3.0,Burnley,231
2315,2.0,0.0,Manchester United,231
2316,0.0,2.0,Manchester United,231
2317,0.0,0.0,Manchester United,231
2318,2.0,2.0,Manchester United,231
2319,2.0,2.0,Manchester United,231
2320,2.0,1.0,Everton,232
2321,0.0,2.0,Everton,232
2322,2.0,1.0,Everton,232
2323,0.0,0.0,Everton,232
2324,0.0,0.0,Everton,232
2325,0.0,2.0,West Bromwich Albion,232
2326,2.0,1.0,West Bromwich Albion,232
2327,1.0,1.0,West Bromwich Albion,232
2328,0.0,0.0,West Bromwich Albion,232
2329,3.0,1.0,West Bromwich Albion,232
2330,2.0,0.0,Leicester City,233
2331,0.0,0.0,Leicester City,233
2332,0.0,0.0,Leicester City,233
2333,3.0,0.0,Leicester City,233
2334,2.0,1.0,Leicester City,233
2335,3.0,0.0,Watford,233
2336,3.0,1.0,Watford,233
2337,1.0,2.0,Watford,233
2338,2.0,1.0,Watford,233
2339,1.0,0.0,Watford,233
2340,2.0,1.0,Stoke City,234
2341,0.0,1.0,Stoke City,234
2342,5.0,0.0,Stoke City,234
2343,1.0,1.0,Stoke City,234
2344,3.0,1.0,Stoke City,234
2345,1.0,2.0,Huddersfield Town,234
2346,3.0,0.0,Huddersfield Town,234
2347,0.0,0.0,Huddersfield Town,234
2348,1.0,1.0,Huddersfield Town,234
2349,1.0,1.0,Huddersfield Town,234
2350,1.0,4.0,West Ham United,235
2351,0.0,0.0,West Ham United,235
2352,1.0,1.0,West Ham United,235
2353,2.0,1.0,West Ham United,235
2354,3.0,3.0,West Ham United,235
2355,2.0,1.0,Bournemouth,235
2356,2.0,2.0,Bournemouth,235
2357,2.0,2.0,Bournemouth,235
2358,2.0,1.0,Bournemouth,235
2359,3.0,3.0,Bournemouth,235
2360,2.0,1.0,Manchester City,236
