,goals_for,goals_against,team,game_id,date
705,3,2,Real Madrid,494,01Nov
706,3,1,Real Madrid,494,01Nov
707,2,1,Real Madrid,494,29Oct
708,3,0,Real Madrid,494,22Oct
709,1,1,Real Madrid,494,17Oct
710,2,1,Malaga,495,29Oct
711,2,0,Malaga,495,21Oct
712,0,2,Malaga,495,15Oct
713,2,0,Malaga,495,30Sep
714,3,3,Malaga,495,23Sep
715,1,3,Deportivo La Coruña,495,30Oct
716,1,2,Deportivo La Coruña,495,23Oct
717,0,0,Deportivo La Coruña,495,15Oct
718,2,1,Deportivo La Coruña,495,30Sep
719,4,1,Deportivo La Coruña,495,24Sep
720,1,0,Espanyol de Barcelona,496,30Oct
721,1,1,Espanyol de Barcelona,496,23Oct
722,0,0,Espanyol de Barcelona,496,13Oct
723,2,0,Espanyol de Barcelona,496,01Oct
724,4,1,Espanyol de Barcelona,496,24Sep
725,1,2,Valencia,496,28Oct
726,4,0,Valencia,496,21Oct
727,3,6,Valencia,496,15Oct
728,3,2,Valencia,496,01Oct
729,2,3,Valencia,496,24Sep
730,1,3,Las Palmas,497,30Oct
731,4,0,Las Palmas,497,22Oct
732,2,5,Las Palmas,497,16Oct
733,3,0,Las Palmas,497,01Oct
734,0,2,Las Palmas,497,24Sep
735,2,2,Levante,497,29Oct
736,1,1,Levante,497,21Oct
737,0,0,Levante,497,13Oct
738,0,2,Levante,497,30Sep
739,4,0,Levante,497,25Sep
740,1,0,Athletic Club,498,02Nov
741,0,2,Athletic Club,498,28Oct
742,1,0,Athletic Club,498,22Oct
743,2,2,Athletic Club,498,19Oct
744,1,0,Athletic Club,498,14Oct
745,0,2,Villarreal,498,02Nov
746,1,1,Villarreal,498,28Oct
747,4,0,Villarreal,498,22Oct
748,2,2,Villarreal,498,19Oct
749,1,2,Villarreal,498,15Oct
750,2,2,Eibar,499,29Oct
751,3,0,Eibar,499,22Oct
752,0,0,Eibar,499,15Oct
753,3,0,Eibar,499,01Oct
754,0,4,Eibar,499,24Sep
755,1,0,Real Betis,499,30Oct
756,2,0,Real Betis,499,21Oct
757,3,6,Real Betis,499,15Oct
758,4,4,Real Betis,499,01Oct
759,4,0,Real Betis,499,25Sep
760,3,1,Celta Vigo,500,05Nov
761,2,1,Celta Vigo,500,29Oct
762,0,1,Celta Vigo,500,22Oct
763,2,5,Celta Vigo,500,16Oct
764,3,3,Celta Vigo,500,29Sep
765,3,0,Leganés,500,04Nov
766,2,1,Leganés,500,28Oct
767,1,0,Leganés,500,22Oct
768,0,2,Leganés,500,15Oct
769,0,0,Leganés,500,30Sep
770,1,0,Deportivo Alaves,501,04Nov
771,1,2,Deportivo Alaves,501,28Oct
772,2,0,Deportivo Alaves,501,21Oct
773,0,2,Deportivo Alaves,501,14Oct
774,0,2,Deportivo Alaves,501,30Sep
775,3,1,Eibar,501,05Nov
776,2,2,Eibar,501,29Oct
777,3,0,Eibar,501,22Oct
778,0,0,Eibar,501,15Oct
779,3,0,Eibar,501,01Oct
780,0,6,Real Madrid,502,21Nov
781,0,0,Real Madrid,502,18Nov
782,3,0,Real Madrid,502,05Nov
783,3,2,Real Madrid,502,01Nov
784,3,1,Real Madrid,502,01Nov
785,2,0,Malaga,502,05Nov
786,2,1,Malaga,502,29Oct
787,2,0,Malaga,502,21Oct
788,0,2,Malaga,502,15Oct
789,2,0,Malaga,502,30Sep
790,2,2,Real Betis,503,03Nov
791,1,0,Real Betis,503,30Oct
792,2,0,Real Betis,503,21Oct
793,3,6,Real Betis,503,15Oct
794,4,4,Real Betis,503,01Oct
795,1,2,Girona,503,05Nov
796,2,1,Girona,503,29Oct
797,1,2,Girona,503,23Oct
798,1,2,Girona,503,15Oct
799,3,3,Girona,503,29Sep
800,1,2,Levante,504,05Nov
801,2,2,Levante,504,29Oct
802,1,1,Levante,504,21Oct
803,0,0,Levante,504,13Oct
804,0,2,Levante,504,30Sep
805,2,0,Atletico Madrid,504,22Nov
806,0,0,Atletico Madrid,504,18Nov
807,0,1,Atletico Madrid,504,04Nov
808,0,1,Atletico Madrid,504,31Oct
809,1,1,Atletico Madrid,504,31Oct
810,0,1,Deportivo La Coruña,505,04Nov
811,1,3,Deportivo La Coruña,505,30Oct
812,1,2,Deportivo La Coruña,505,23Oct
813,0,0,Deportivo La Coruña,505,15Oct
814,2,1,Deportivo La Coruña,505,30Sep
815,1,1,Athletic Club,505,19Nov
816,3,1,Athletic Club,505,05Nov
817,1,0,Athletic Club,505,02Nov
818,0,2,Athletic Club,505,28Oct
819,1,0,Athletic Club,505,22Oct
820,1,1,Real Sociedad,506,17Nov
821,3,1,Real Sociedad,506,05Nov
822,3,0,Real Sociedad,506,02Nov
823,2,1,Real Sociedad,506,29Oct
824,1,1,Real Sociedad,506,23Oct
825,3,0,Las Palmas,506,05Nov
826,1,3,Las Palmas,506,30Oct
827,4,0,Las Palmas,506,22Oct
828,2,5,Las Palmas,506,16Oct
829,3,0,Las Palmas,506,01Oct
830,1,1,Villarreal,507,19Nov
831,2,0,Villarreal,507,05Nov
832,0,2,Villarreal,507,02Nov
833,1,1,Villarreal,507,28Oct
834,4,0,Villarreal,507,22Oct
835,3,3,Sevilla,507,21Nov
836,2,1,Sevilla,507,18Nov
837,2,1,Sevilla,507,04Nov
838,3,3,Sevilla,507,01Nov
839,2,1,Sevilla,507,01Nov
840,3,0,Valencia,508,04Nov
841,1,2,Valencia,508,28Oct
842,4,0,Valencia,508,21Oct
843,3,6,Valencia,508,15Oct
844,3,2,Valencia,508,01Oct
845,0,0,Barcelona,508,22Nov
846,0,3,Barcelona,508,18Nov
847,2,1,Barcelona,508,04Nov
848,0,3,Barcelona,508,31Oct
849,0,0,Barcelona,508,31Oct
850,1,0,Espanyol de Barcelona,509,04Nov
851,1,0,Espanyol de Barcelona,509,30Oct
852,1,1,Espanyol de Barcelona,509,23Oct
853,0,0,Espanyol de Barcelona,509,13Oct
854,2,0,Espanyol de Barcelona,509,01Oct
855,2,2,Getafe,509,03Nov
856,2,1,Getafe,509,29Oct
857,1,1,Getafe,509,21Oct
858,1,2,Getafe,509,14Oct
859,2,1,Getafe,509,30Sep
860,3,2,Malaga,510,19Nov
861,2,0,Malaga,510,05Nov
862,2,1,Malaga,510,29Oct
863,2,0,Malaga,510,21Oct
864,0,2,Malaga,510,15Oct
865,0,2,Levante,510,19Nov
866,1,2,Levante,510,05Nov
867,2,2,Levante,510,29Oct
868,1,1,Levante,510,21Oct
869,0,0,Levante,510,13Oct
870,0,1,Barcelona,511,22Nov
871,0,0,Barcelona,511,22Nov
872,0,3,Barcelona,511,18Nov
873,2,1,Barcelona,511,04Nov
874,0,3,Barcelona,511,31Oct
875,2,1,Celta Vigo,511,18Nov
876,3,1,Celta Vigo,511,05Nov
877,2,1,Celta Vigo,511,29Oct
878,0,1,Celta Vigo,511,22Oct
879,2,5,Celta Vigo,511,16Oct
880,2,1,Atletico Madrid,512,22Nov
881,2,0,Atletico Madrid,512,22Nov
882,0,0,Atletico Madrid,512,18Nov
883,0,1,Atletico Madrid,512,04Nov
884,0,1,Atletico Madrid,512,31Oct
885,0,1,Real Sociedad,512,23Nov
886,1,1,Real Sociedad,512,17Nov
887,3,1,Real Sociedad,512,05Nov
888,3,0,Real Sociedad,512,02Nov
889,2,1,Real Sociedad,512,29Oct
890,0,4,Sevilla,513,21Nov
891,3,3,Sevilla,513,21Nov
892,2,1,Sevilla,513,18Nov
893,2,1,Sevilla,513,04Nov
894,3,3,Sevilla,513,01Nov
895,3,2,Deportivo La Coruña,513,19Nov
896,0,1,Deportivo La Coruña,513,04Nov
897,1,3,Deportivo La Coruña,513,30Oct
898,1,2,Deportivo La Coruña,513,23Oct
899,0,0,Deportivo La Coruña,513,15Oct
900,3,2,Athletic Club,514,23Nov
901,1,1,Athletic Club,514,19Nov
902,3,1,Athletic Club,514,05Nov
903,1,0,Athletic Club,514,02Nov
904,0,2,Athletic Club,514,28Oct
905,0,3,Real Madrid,514,21Nov
906,0,6,Real Madrid,514,21Nov
907,0,0,Real Madrid,514,18Nov
908,3,0,Real Madrid,514,05Nov
909,3,2,Real Madrid,514,01Nov
910,0,3,Leganés,515,18Nov
911,3,0,Leganés,515,04Nov
912,2,1,Leganés,515,28Oct
913,1,0,Leganés,515,22Oct
914,0,2,Leganés,515,15Oct
915,2,3,Villarreal,515,23Nov
916,1,1,Villarreal,515,19Nov
917,2,0,Villarreal,515,05Nov
918,0,2,Villarreal,515,02Nov
919,1,1,Villarreal,515,28Oct
920,4,1,Getafe,516,18Nov
921,2,2,Getafe,516,03Nov
922,2,1,Getafe,516,29Oct
923,1,1,Getafe,516,21Oct
924,1,2,Getafe,516,14Oct
925,0,2,Valencia,516,19Nov
926,3,0,Valencia,516,04Nov
927,1,2,Valencia,516,28Oct
928,4,0,Valencia,516,21Oct
929,3,6,Valencia,516,15Oct
930,5,0,Eibar,517,20Nov
931,3,1,Eibar,517,05Nov
932,2,2,Eibar,517,29Oct
933,3,0,Eibar,517,22Oct
934,0,0,Eibar,517,15Oct
935,0,2,Espanyol de Barcelona,517,19Nov
936,1,0,Espanyol de Barcelona,517,04Nov
937,1,0,Espanyol de Barcelona,517,30Oct
938,1,1,Espanyol de Barcelona,517,23Oct
939,0,0,Espanyol de Barcelona,517,13Oct
940,0,2,Las Palmas,518,19Nov
941,3,0,Las Palmas,518,05Nov
942,1,3,Las Palmas,518,30Oct
943,4,0,Las Palmas,518,22Oct
944,2,5,Las Palmas,518,16Oct
945,5,0,Real Betis,518,20Nov
946,2,2,Real Betis,518,03Nov
947,1,0,Real Betis,518,30Oct
948,2,0,Real Betis,518,21Oct
949,3,6,Real Betis,518,15Oct
950,1,1,Girona,519,17Nov
951,1,2,Girona,519,05Nov
952,2,1,Girona,519,29Oct
953,1,2,Girona,519,23Oct
954,1,2,Girona,519,15Oct
955,4,1,Deportivo Alaves,519,18Nov
956,1,0,Deportivo Alaves,519,04Nov
957,1,2,Deportivo Alaves,519,28Oct
958,2,0,Deportivo Alaves,519,21Oct
959,0,2,Deportivo Alaves,519,14Oct
960,1,2,Deportivo Alaves,520,25Nov
961,4,1,Deportivo Alaves,520,18Nov
962,1,0,Deportivo Alaves,520,04Nov
963,1,2,Deportivo Alaves,520,28Oct
964,2,0,Deportivo Alaves,520,21Oct
965,2,2,Las Palmas,520,26Nov
966,0,2,Las Palmas,520,19Nov
967,3,0,Las Palmas,520,05Nov
968,1,3,Las Palmas,520,30Oct
969,4,0,Las Palmas,520,22Oct
970,1,0,Getafe,521,27Nov
971,4,1,Getafe,521,18Nov
972,2,2,Getafe,521,03Nov
973,2,1,Getafe,521,29Oct
974,1,1,Getafe,521,21Oct
975,1,2,Eibar,521,25Nov
976,5,0,Eibar,521,20Nov
977,3,1,Eibar,521,05Nov
978,2,2,Eibar,521,29Oct
979,3,0,Eibar,521,22Oct
980,3,2,Real Madrid,522,06Dec
981,0,0,Real Madrid,522,02Dec
982,3,2,Real Madrid,522,25Nov
983,0,3,Real Madrid,522,21Nov
984,0,6,Real Madrid,522,21Nov
985,1,1,Sevilla,522,06Dec
986,2,0,Sevilla,522,02Dec
987,2,3,Sevilla,522,26Nov
988,0,4,Sevilla,522,21Nov
989,3,3,Sevilla,522,21Nov
990,2,2,Deportivo La Coruña,523,26Nov
991,3,2,Deportivo La Coruña,523,19Nov
992,0,1,Deportivo La Coruña,523,04Nov
993,1,3,Deportivo La Coruña,523,30Oct
994,1,2,Deportivo La Coruña,523,23Oct
995,1,0,Leganés,523,24Nov
996,0,3,Leganés,523,18Nov
997,3,0,Leganés,523,04Nov
998,2,1,Leganés,523,28Oct
999,1,0,Leganés,523,22Oct
1000,1,1,Valencia,524,26Nov
1001,0,2,Valencia,524,19Nov
1002,3,0,Valencia,524,04Nov
1003,1,2,Valencia,524,28Oct
1004,4,0,Valencia,524,21Oct
1005,1,0,Celta Vigo,524,24Nov
1006,2,1,Celta Vigo,524,18Nov
1007,3,1,Celta Vigo,524,05Nov
1008,2,1,Celta Vigo,524,29Oct
1009,0,1,Celta Vigo,524,22Oct
1010,2,1,Real Sociedad,525,02Dec
1011,2,2,Real Sociedad,525,26Nov
1012,0,1,Real Sociedad,525,23Nov
1013,1,1,Real Sociedad,525,17Nov
1014,3,1,Real Sociedad,525,05Nov
1015,3,2,Malaga,525,25Nov
1016,3,2,Malaga,525,19Nov
1017,2,0,Malaga,525,05Nov
1018,2,1,Malaga,525,29Oct
1019,2,0,Malaga,525,21Oct
1020,2,2,Real Betis,526,25Nov
1021,5,0,Real Betis,526,20Nov
1022,2,2,Real Betis,526,03Nov
1023,1,0,Real Betis,526,30Oct
1024,2,0,Real Betis,526,21Oct
1025,1,1,Atletico Madrid,526,05Dec
1026,2,1,Atletico Madrid,526,02Dec
1027,0,5,Atletico Madrid,526,25Nov
1028,2,1,Atletico Madrid,526,22Nov
1029,2,0,Atletico Madrid,526,22Nov
1030,0,5,Levante,527,25Nov
1031,0,2,Levante,527,19Nov
1032,1,2,Levante,527,05Nov
1033,2,2,Levante,527,29Oct
1034,1,1,Levante,527,21Oct
1035,0,0,Athletic Club,527,02Dec
1036,2,2,Athletic Club,527,26Nov
1037,3,2,Athletic Club,527,23Nov
1038,1,1,Athletic Club,527,19Nov
1039,3,1,Athletic Club,527,05Nov
1040,3,1,Villarreal,528,03Dec
1041,2,3,Villarreal,528,26Nov
1042,2,3,Villarreal,528,23Nov
1043,1,1,Villarreal,528,19Nov
1044,2,0,Villarreal,528,05Nov
1045,2,0,Barcelona,528,05Dec
1046,2,2,Barcelona,528,02Dec
1047,1,1,Barcelona,528,26Nov
1048,0,1,Barcelona,528,22Nov
1049,0,0,Barcelona,528,22Nov
1050,1,0,Espanyol de Barcelona,529,27Nov
1051,0,2,Espanyol de Barcelona,529,19Nov
1052,1,0,Espanyol de Barcelona,529,04Nov
1053,1,0,Espanyol de Barcelona,529,30Oct
1054,1,1,Espanyol de Barcelona,529,23Oct
1055,2,2,Girona,529,25Nov
1056,1,1,Girona,529,17Nov
1057,1,2,Girona,529,05Nov
1058,2,1,Girona,529,29Oct
1059,1,2,Girona,529,23Oct
1060,0,1,Sevilla,530,06Dec
1061,1,1,Sevilla,530,06Dec
1062,2,0,Sevilla,530,02Dec
1063,2,3,Sevilla,530,26Nov
1064,0,4,Sevilla,530,21Nov
1065,0,0,Levante,530,01Dec
1066,0,5,Levante,530,25Nov
1067,0,2,Levante,530,19Nov
1068,1,2,Levante,530,05Nov
1069,2,2,Levante,530,29Oct
1070,0,2,Athletic Club,531,07Dec
1071,0,0,Athletic Club,531,02Dec
1072,2,2,Athletic Club,531,26Nov
1073,3,2,Athletic Club,531,23Nov
1074,1,1,Athletic Club,531,19Nov
1075,1,3,Real Sociedad,531,07Dec
1076,2,1,Real Sociedad,531,02Dec
1077,2,2,Real Sociedad,531,26Nov
1078,0,1,Real Sociedad,531,23Nov
1079,1,1,Real Sociedad,531,17Nov
1080,3,1,Eibar,532,03Dec
1081,1,2,Eibar,532,25Nov
1082,5,0,Eibar,532,20Nov
1083,3,1,Eibar,532,05Nov
1084,2,2,Eibar,532,29Oct
1085,1,0,Valencia,532,03Dec
1086,1,1,Valencia,532,26Nov
1087,0,2,Valencia,532,19Nov
1088,3,0,Valencia,532,04Nov
1089,1,2,Valencia,532,28Oct
1090,4,2,Atletico Madrid,533,05Dec
1091,1,1,Atletico Madrid,533,05Dec
1092,2,1,Atletico Madrid,533,02Dec
1093,0,5,Atletico Madrid,533,25Nov
1094,2,1,Atletico Madrid,533,22Nov
1095,2,3,Deportivo Alaves,533,04Dec
1096,1,2,Deportivo Alaves,533,25Nov
1097,4,1,Deportivo Alaves,533,18Nov
1098,1,0,Deportivo Alaves,533,04Nov
1099,1,2,Deportivo Alaves,533,28Oct
1100,2,3,Girona,534,04Dec
1101,2,2,Girona,534,25Nov
1102,1,1,Girona,534,17Nov
1103,1,2,Girona,534,05Nov
1104,2,1,Girona,534,29Oct
1105,1,0,Getafe,534,03Dec
1106,1,0,Getafe,534,27Nov
1107,4,1,Getafe,534,18Nov
1108,2,2,Getafe,534,03Nov
1109,2,1,Getafe,534,29Oct
1110,2,2,Celta Vigo,535,02Dec
1111,1,0,Celta Vigo,535,24Nov
1112,2,1,Celta Vigo,535,18Nov
1113,3,1,Celta Vigo,535,05Nov
1114,2,1,Celta Vigo,535,29Oct
1115,0,1,Villarreal,535,07Dec
1116,3,1,Villarreal,535,03Dec
1117,2,3,Villarreal,535,26Nov
1118,2,3,Villarreal,535,23Nov
1119,1,1,Villarreal,535,19Nov
1120,1,0,Las Palmas,536,03Dec
1121,2,2,Las Palmas,536,26Nov
1122,0,2,Las Palmas,536,19Nov
1123,3,0,Las Palmas,536,05Nov
1124,1,3,Las Palmas,536,30Oct
1125,3,1,Espanyol de Barcelona,536,03Dec
1126,1,0,Espanyol de Barcelona,536,27Nov
1127,0,2,Espanyol de Barcelona,536,19Nov
1128,1,0,Espanyol de Barcelona,536,04Nov
1129,1,0,Espanyol de Barcelona,536,30Oct
1130,1,1,Barcelona,537,05Dec
1131,2,0,Barcelona,537,05Dec
1132,2,2,Barcelona,537,02Dec
1133,1,1,Barcelona,537,26Nov
1134,0,1,Barcelona,537,22Nov
1135,2,0,Deportivo La Coruña,537,02Dec
1136,2,2,Deportivo La Coruña,537,26Nov
1137,3,2,Deportivo La Coruña,537,19Nov
1138,0,1,Deportivo La Coruña,537,04Nov
1139,1,3,Deportivo La Coruña,537,30Oct
1140,0,0,Malaga,538,01Dec
1141,3,2,Malaga,538,25Nov
1142,3,2,Malaga,538,19Nov
1143,2,0,Malaga,538,05Nov
1144,2,1,Malaga,538,29Oct
1145,1,0,Real Betis,538,03Dec
1146,2,2,Real Betis,538,25Nov
1147,5,0,Real Betis,538,20Nov
1148,2,2,Real Betis,538,03Nov
1149,1,0,Real Betis,538,30Oct
1150,1,2,Levante,539,10Dec
1151,0,0,Levante,539,01Dec
1152,0,5,Levante,539,25Nov
1153,0,2,Levante,539,19Nov
1154,1,2,Levante,539,05Nov
1155,3,1,Leganés,539,03Dec
1156,1,0,Leganés,539,24Nov
1157,0,3,Leganés,539,18Nov
1158,3,0,Leganés,539,04Nov
1159,2,1,Leganés,539,28Oct
1160,0,0,Getafe,540,09Dec
1161,1,0,Getafe,540,03Dec
1162,1,0,Getafe,540,27Nov
1163,4,1,Getafe,540,18Nov
1164,2,2,Getafe,540,03Nov
1165,2,0,Las Palmas,540,08Dec
1166,1,0,Las Palmas,540,03Dec
1167,2,2,Las Palmas,540,26Nov
1168,0,2,Las Palmas,540,19Nov
1169,3,0,Las Palmas,540,05Nov
1170,0,2,Real Sociedad,541,10Dec
1171,1,3,Real Sociedad,541,07Dec
1172,2,1,Real Sociedad,541,02Dec
1173,2,2,Real Sociedad,541,26Nov
1174,0,1,Real Sociedad,541,23Nov
1175,5,0,Sevilla,541,09Dec
1176,0,1,Sevilla,541,06Dec
1177,1,1,Sevilla,541,06Dec
1178,2,0,Sevilla,541,02Dec
1179,2,3,Sevilla,541,26Nov
1180,0,0,Eibar,542,09Dec
1181,3,1,Eibar,542,03Dec
1182,1,2,Eibar,542,25Nov
1183,5,0,Eibar,542,20Nov
1184,3,1,Eibar,542,05Nov
1185,0,1,Girona,542,11Dec
1186,2,3,Girona,542,04Dec
1187,2,2,Girona,542,25Nov
1188,1,1,Girona,542,17Nov
1189,1,2,Girona,542,05Nov
1190,2,0,Deportivo Alaves,543,08Dec
1191,2,3,Deportivo Alaves,543,04Dec
1192,1,2,Deportivo Alaves,543,25Nov
1193,4,1,Deportivo Alaves,543,18Nov
1194,1,0,Deportivo Alaves,543,04Nov
1195,0,2,Malaga,543,10Dec
1196,0,0,Malaga,543,01Dec
1197,3,2,Malaga,543,25Nov
1198,3,2,Malaga,543,19Nov
1199,2,0,Malaga,543,05Nov
1200,0,1,Real Betis,544,10Dec
1201,1,0,Real Betis,544,03Dec
1202,2,2,Real Betis,544,25Nov
1203,5,0,Real Betis,544,20Nov
1204,2,2,Real Betis,544,03Nov
1205,1,2,Athletic Club,544,10Dec
1206,0,2,Athletic Club,544,07Dec
1207,0,0,Athletic Club,544,02Dec
1208,2,2,Athletic Club,544,26Nov
1209,3,2,Athletic Club,544,23Nov
1210,0,1,Espanyol de Barcelona,545,11Dec
1211,3,1,Espanyol de Barcelona,545,03Dec
1212,1,0,Espanyol de Barcelona,545,27Nov
1213,0,2,Espanyol de Barcelona,545,19Nov
1214,1,0,Espanyol de Barcelona,545,04Nov
1215,0,1,Atletico Madrid,545,10Dec
1216,4,2,Atletico Madrid,545,05Dec
1217,1,1,Atletico Madrid,545,05Dec
1218,2,1,Atletico Madrid,545,02Dec
1219,0,5,Atletico Madrid,545,25Nov
1220,1,2,Real Madrid,546,13Dec
1221,5,0,Real Madrid,546,09Dec
1222,2,1,Real Madrid,546,06Dec
1223,3,2,Real Madrid,546,06Dec
1224,0,0,Real Madrid,546,02Dec
1225,0,2,Barcelona,546,10Dec
1226,1,1,Barcelona,546,05Dec
1227,2,0,Barcelona,546,05Dec
1228,2,2,Barcelona,546,02Dec
1229,1,1,Barcelona,546,26Nov
1230,2,1,Valencia,547,09Dec
1231,1,0,Valencia,547,03Dec
1232,1,1,Valencia,547,26Nov
1233,0,2,Valencia,547,19Nov
1234,3,0,Valencia,547,04Nov
1235,0,2,Villarreal,547,10Dec
1236,0,1,Villarreal,547,07Dec
1237,3,1,Villarreal,547,03Dec
1238,2,3,Villarreal,547,26Nov
1239,2,3,Villarreal,547,23Nov
1240,1,0,Deportivo La Coruña,548,09Dec
1241,2,0,Deportivo La Coruña,548,02Dec
1242,2,2,Deportivo La Coruña,548,26Nov
1243,3,2,Deportivo La Coruña,548,19Nov
1244,0,1,Deportivo La Coruña,548,04Nov
1245,2,1,Celta Vigo,548,09Dec
1246,2,2,Celta Vigo,548,02Dec
1247,1,0,Celta Vigo,548,24Nov
1248,2,1,Celta Vigo,548,18Nov
1249,3,1,Celta Vigo,548,05Nov
1250,1,0,Atletico Madrid,549,22Dec
1251,1,0,Atletico Madrid,549,16Dec
1252,0,1,Atletico Madrid,549,10Dec
1253,4,2,Atletico Madrid,549,05Dec
1254,1,1,Atletico Madrid,549,05Dec
1255,1,0,Getafe,549,17Dec
1256,0,0,Getafe,549,09Dec
1257,1,0,Getafe,549,03Dec
1258,1,0,Getafe,549,27Nov
1259,4,1,Getafe,549,18Nov
1260,0,1,Valencia,550,23Dec
1261,2,1,Valencia,550,16Dec
1262,2,1,Valencia,550,09Dec
1263,1,0,Valencia,550,03Dec
1264,1,1,Valencia,550,26Nov
1265,1,0,Girona,550,17Dec
1266,0,1,Girona,550,11Dec
1267,2,3,Girona,550,04Dec
1268,2,2,Girona,550,25Nov
1269,1,1,Girona,550,17Nov
1270,2,0,Las Palmas,551,20Dec
1271,2,2,Las Palmas,551,17Dec
1272,2,0,Las Palmas,551,08Dec
1273,1,0,Las Palmas,551,03Dec
1274,2,2,Las Palmas,551,26Nov
1275,2,1,Eibar,551,16Dec
1276,0,0,Eibar,551,09Dec
1277,3,1,Eibar,551,03Dec
1278,1,2,Eibar,551,25Nov
1279,5,0,Eibar,551,20Nov
1280,3,1,Sevilla,552,20Dec
1281,0,0,Sevilla,552,15Dec
1282,5,0,Sevilla,552,09Dec
1283,0,1,Sevilla,552,06Dec
1284,1,1,Sevilla,552,06Dec
1285,0,2,Real Betis,552,18Dec
1286,0,1,Real Betis,552,10Dec
1287,1,0,Real Betis,552,03Dec
1288,2,2,Real Betis,552,25Nov
1289,5,0,Real Betis,552,20Nov
1290,0,0,Leganés,553,19Dec
1291,1,0,Leganés,553,09Dec
1292,3,1,Leganés,553,03Dec
1293,1,0,Leganés,553,24Nov
1294,0,3,Leganés,553,18Nov
1295,0,0,Real Sociedad,553,16Dec
1296,0,2,Real Sociedad,553,10Dec
1297,1,3,Real Sociedad,553,07Dec
1298,2,1,Real Sociedad,553,02Dec
1299,2,2,Real Sociedad,553,26Nov
1300,0,3,Barcelona,554,23Dec
1301,4,0,Barcelona,554,17Dec
1302,0,2,Barcelona,554,10Dec
1303,1,1,Barcelona,554,05Dec
1304,2,0,Barcelona,554,05Dec
1305,0,0,Levante,554,19Dec
1306,0,0,Levante,554,15Dec
1307,1,2,Levante,554,10Dec
1308,0,0,Levante,554,01Dec
1309,0,5,Levante,554,25Nov
1310,0,0,Athletic Club,555,16Dec
1311,1,2,Athletic Club,555,10Dec
1312,0,2,Athletic Club,555,07Dec
1313,0,0,Athletic Club,555,02Dec
1314,2,2,Athletic Club,555,26Nov
1315,1,0,Deportivo Alaves,555,21Dec
1316,1,0,Deportivo Alaves,555,16Dec
1317,2,0,Deportivo Alaves,555,08Dec
1318,2,3,Deportivo Alaves,555,04Dec
1319,1,2,Deportivo Alaves,555,25Nov
1320,0,1,Villarreal,556,23Dec
1321,0,1,Villarreal,556,17Dec
1322,0,2,Villarreal,556,10Dec
1323,0,1,Villarreal,556,07Dec
1324,3,1,Villarreal,556,03Dec
1325,4,0,Deportivo La Coruña,556,17Dec
1326,1,0,Deportivo La Coruña,556,09Dec
1327,2,0,Deportivo La Coruña,556,02Dec
1328,2,2,Deportivo La Coruña,556,26Nov
1329,3,2,Deportivo La Coruña,556,19Nov
1330,1,3,Celta Vigo,557,23Dec
1331,0,1,Celta Vigo,557,17Dec
1332,2,1,Celta Vigo,557,09Dec
1333,2,2,Celta Vigo,557,02Dec
1334,1,0,Celta Vigo,557,24Nov
1335,0,3,Real Madrid,557,23Dec
1336,1,0,Real Madrid,557,16Dec
1337,1,2,Real Madrid,557,13Dec
1338,5,0,Real Madrid,557,09Dec
1339,2,1,Real Madrid,557,06Dec
1340,0,2,Malaga,558,18Dec
1341,0,2,Malaga,558,10Dec
1342,0,0,Malaga,558,01Dec
1343,3,2,Malaga,558,25Nov
1344,3,2,Malaga,558,19Nov
1345,1,0,Espanyol de Barcelona,558,22Dec
1346,2,2,Espanyol de Barcelona,558,17Dec
1347,0,1,Espanyol de Barcelona,558,11Dec
1348,3,1,Espanyol de Barcelona,558,03Dec
1349,1,0,Espanyol de Barcelona,558,27Nov
1350,2,0,Getafe,559,20Dec
1351,1,0,Getafe,559,17Dec
1352,0,0,Getafe,559,09Dec
1353,1,0,Getafe,559,03Dec
1354,1,0,Getafe,559,27Nov
1355,1,0,Malaga,559,21Dec
1356,0,2,Malaga,559,18Dec
1357,0,2,Malaga,559,10Dec
1358,0,0,Malaga,559,01Dec
1359,3,2,Malaga,559,25Nov
1360,4,1,Girona,560,21Dec
1361,1,0,Girona,560,17Dec
1362,0,1,Girona,560,11Dec
1363,2,3,Girona,560,04Dec
1364,2,2,Girona,560,25Nov
1365,1,2,Las Palmas,560,06Jan
1366,1,1,Las Palmas,560,03Jan
1367,2,0,Las Palmas,560,20Dec
1368,2,2,Las Palmas,560,17Dec
1369,2,0,Las Palmas,560,08Dec
1370,2,2,Real Madrid,561,07Jan
1371,0,3,Real Madrid,561,04Jan
1372,0,3,Real Madrid,561,23Dec
1373,1,0,Real Madrid,561,16Dec
1374,1,2,Real Madrid,561,13Dec
1375,1,1,Villarreal,561,07Jan
1376,1,0,Villarreal,561,04Jan
1377,0,1,Villarreal,561,23Dec
1378,0,1,Villarreal,561,17Dec
1379,0,2,Villarreal,561,10Dec
1380,4,1,Eibar,562,21Dec
1381,2,1,Eibar,562,16Dec
1382,0,0,Eibar,562,09Dec
1383,3,1,Eibar,562,03Dec
1384,1,2,Eibar,562,25Nov
1385,2,0,Atletico Madrid,562,06Jan
1386,0,4,Atletico Madrid,562,03Jan
1387,1,0,Atletico Madrid,562,22Dec
1388,1,0,Atletico Madrid,562,16Dec
1389,0,1,Atletico Madrid,562,10Dec
1390,1,3,Deportivo La Coruña,563,23Dec
1391,4,0,Deportivo La Coruña,563,17Dec
