,goals_for,goals_against,team,game_id,date
654,1,2,Olympique Lyonnais,65,11Aug
655,2,1,Dijon FCO,65,09Sep
656,2,1,Dijon FCO,65,26Aug
657,2,2,Dijon FCO,65,19Aug
658,1,4,Dijon FCO,65,13Aug
659,3,0,Dijon FCO,65,06Aug
660,1,5,FC Metz,66,08Sep
661,1,0,FC Metz,66,26Aug
662,0,1,FC Metz,66,18Aug
663,2,0,FC Metz,66,12Aug
664,1,3,FC Metz,66,05Aug
665,0,0,ES Troyes AC,66,09Sep
666,2,1,ES Troyes AC,66,26Aug
667,0,1,ES Troyes AC,66,19Aug
668,1,2,ES Troyes AC,66,11Aug
669,1,1,ES Troyes AC,66,05Aug
670,1,1,AS Saint-Etienne,67,10Sep
671,3,0,AS Saint-Etienne,67,25Aug
672,3,0,AS Saint-Etienne,67,19Aug
673,0,1,AS Saint-Etienne,67,12Aug
674,1,0,AS Saint-Etienne,67,05Aug
675,1,3,Stade Rennais FC,67,10Sep
676,3,2,Stade Rennais FC,67,26Aug
677,2,2,Stade Rennais FC,67,19Aug
678,1,2,Stade Rennais FC,67,11Aug
679,1,1,Stade Rennais FC,67,05Aug
680,0,1,RC Strasbourg,68,09Sep
681,2,0,RC Strasbourg,68,27Aug
682,1,1,RC Strasbourg,68,19Aug
683,3,0,RC Strasbourg,68,13Aug
684,4,0,RC Strasbourg,68,05Aug
685,0,1,FC Nantes,68,09Sep
686,0,0,FC Nantes,68,26Aug
687,0,1,FC Nantes,68,19Aug
688,0,1,FC Nantes,68,12Aug
689,3,0,FC Nantes,68,06Aug
690,1,0,Olympique de Marseille,69,14Sep
691,1,3,Olympique de Marseille,69,10Sep
692,6,1,Olympique de Marseille,69,27Aug
693,3,0,Olympique de Marseille,69,24Aug
694,1,1,Olympique de Marseille,69,20Aug
695,0,0,Toulouse FC,69,09Sep
696,3,2,Toulouse FC,69,26Aug
697,6,2,Toulouse FC,69,20Aug
698,1,0,Toulouse FC,69,12Aug
699,3,2,Toulouse FC,69,04Aug
700,0,3,AS Monaco,70,26Sep
701,0,4,AS Monaco,70,22Sep
702,3,0,AS Monaco,70,16Sep
703,1,4,AS Monaco,70,13Sep
704,1,1,AS Monaco,70,13Sep
705,0,1,Montpellier-HSC,70,16Sep
706,0,1,Montpellier-HSC,70,09Sep
707,2,1,Montpellier-HSC,70,26Aug
708,1,1,Montpellier-HSC,70,19Aug
709,1,0,Montpellier-HSC,70,12Aug
710,3,0,Paris Saint-Germain FC,71,27Sep
711,0,0,Paris Saint-Germain FC,71,23Sep
712,2,0,Paris Saint-Germain FC,71,17Sep
713,2,3,Paris Saint-Germain FC,71,12Sep
714,0,5,Paris Saint-Germain FC,71,12Sep
715,3,1,FC Girondins de Bordeaux,71,23Sep
716,0,1,FC Girondins de Bordeaux,71,15Sep
717,0,0,FC Girondins de Bordeaux,71,08Sep
718,2,1,FC Girondins de Bordeaux,71,26Aug
719,3,3,FC Girondins de Bordeaux,71,19Aug
720,0,1,Dijon FCO,72,16Sep
721,2,1,Dijon FCO,72,09Sep
722,2,1,Dijon FCO,72,26Aug
723,2,2,Dijon FCO,72,19Aug
724,1,4,Dijon FCO,72,13Aug
725,3,0,RC Strasbourg,72,16Sep
726,0,1,RC Strasbourg,72,09Sep
727,2,0,RC Strasbourg,72,27Aug
728,1,1,RC Strasbourg,72,19Aug
729,3,0,RC Strasbourg,72,13Aug
730,1,0,EA Guingamp,73,16Sep
731,2,1,EA Guingamp,73,10Sep
732,2,0,EA Guingamp,73,27Aug
733,2,0,EA Guingamp,73,19Aug
734,0,3,EA Guingamp,73,13Aug
735,0,1,Toulouse FC,73,15Sep
736,0,0,Toulouse FC,73,09Sep
737,3,2,Toulouse FC,73,26Aug
738,6,2,Toulouse FC,73,20Aug
739,1,0,Toulouse FC,73,12Aug
740,1,0,FC Nantes,74,16Sep
741,0,1,FC Nantes,74,09Sep
742,0,0,FC Nantes,74,26Aug
743,0,1,FC Nantes,74,19Aug
744,0,1,FC Nantes,74,12Aug
745,0,1,FC Metz,74,17Sep
746,1,5,FC Metz,74,08Sep
747,1,0,FC Metz,74,26Aug
748,0,1,FC Metz,74,18Aug
749,2,0,FC Metz,74,12Aug
750,0,1,Stade Rennais FC,75,17Sep
751,1,3,Stade Rennais FC,75,10Sep
752,3,2,Stade Rennais FC,75,26Aug
753,2,2,Stade Rennais FC,75,19Aug
754,1,2,Stade Rennais FC,75,11Aug
755,1,0,Stade Malherbe Caen,75,16Sep
756,2,1,Stade Malherbe Caen,75,09Sep
757,1,0,Stade Malherbe Caen,75,26Aug
758,0,2,Stade Malherbe Caen,75,20Aug
759,0,1,Stade Malherbe Caen,75,12Aug
760,0,1,ES Troyes AC,76,16Sep
761,0,0,ES Troyes AC,76,09Sep
762,2,1,ES Troyes AC,76,26Aug
763,0,1,ES Troyes AC,76,19Aug
764,1,2,ES Troyes AC,76,11Aug
765,0,1,AS Saint-Etienne,76,16Sep
766,1,1,AS Saint-Etienne,76,10Sep
767,3,0,AS Saint-Etienne,76,25Aug
768,3,0,AS Saint-Etienne,76,19Aug
769,0,1,AS Saint-Etienne,76,12Aug
770,0,1,Angers SCO,77,17Sep
771,1,1,Angers SCO,77,10Sep
772,1,1,Angers SCO,77,27Aug
773,1,1,Angers SCO,77,20Aug
774,0,2,Angers SCO,77,12Aug
775,3,3,Olympique Lyonnais,77,23Sep
776,2,0,Olympique Lyonnais,77,17Sep
777,1,1,Olympique Lyonnais,77,14Sep
778,2,1,Olympique Lyonnais,77,10Sep
779,0,0,Olympique Lyonnais,77,26Aug
780,2,2,OGC Nice,78,22Sep
781,0,1,OGC Nice,78,17Sep
782,1,5,OGC Nice,78,14Sep
783,4,0,OGC Nice,78,09Sep
784,3,0,OGC Nice,78,26Aug
785,2,0,Olympique de Marseille,78,24Sep
786,0,2,Olympique de Marseille,78,17Sep
787,1,0,Olympique de Marseille,78,14Sep
788,1,3,Olympique de Marseille,78,10Sep
789,6,1,Olympique de Marseille,78,27Aug
790,1,1,Olympique Lyonnais,79,28Sep
791,3,3,Olympique Lyonnais,79,23Sep
792,2,0,Olympique Lyonnais,79,17Sep
793,1,1,Olympique Lyonnais,79,14Sep
794,2,1,Olympique Lyonnais,79,10Sep
795,3,2,AS Monaco,79,26Sep
796,0,3,AS Monaco,79,26Sep
797,0,4,AS Monaco,79,22Sep
798,3,0,AS Monaco,79,16Sep
799,1,4,AS Monaco,79,13Sep
800,3,3,Dijon FCO,80,23Sep
801,0,1,Dijon FCO,80,16Sep
802,2,1,Dijon FCO,80,09Sep
803,2,1,Dijon FCO,80,26Aug
804,2,2,Dijon FCO,80,19Aug
805,1,1,Paris Saint-Germain FC,80,27Sep
806,3,0,Paris Saint-Germain FC,80,27Sep
807,0,0,Paris Saint-Germain FC,80,23Sep
808,2,0,Paris Saint-Germain FC,80,17Sep
809,2,3,Paris Saint-Germain FC,80,12Sep
810,1,0,Stade Malherbe Caen,81,23Sep
811,1,0,Stade Malherbe Caen,81,16Sep
812,2,1,Stade Malherbe Caen,81,09Sep
813,1,0,Stade Malherbe Caen,81,26Aug
814,0,2,Stade Malherbe Caen,81,20Aug
815,2,2,Angers SCO,81,22Sep
816,0,1,Angers SCO,81,17Sep
817,1,1,Angers SCO,81,10Sep
818,1,1,Angers SCO,81,27Aug
819,1,1,Angers SCO,81,20Aug
820,3,1,EA Guingamp,82,23Sep
821,1,0,EA Guingamp,82,16Sep
822,2,1,EA Guingamp,82,10Sep
823,2,0,EA Guingamp,82,27Aug
824,2,0,EA Guingamp,82,19Aug
825,2,2,Stade Rennais FC,82,24Sep
826,0,1,Stade Rennais FC,82,17Sep
827,1,3,Stade Rennais FC,82,10Sep
828,3,2,Stade Rennais FC,82,26Aug
829,2,2,Stade Rennais FC,82,19Aug
830,1,0,Lille OSC,83,16Sep
831,0,0,Lille OSC,83,08Sep
832,1,1,Lille OSC,83,27Aug
833,0,2,Lille OSC,83,20Aug
834,3,0,Lille OSC,83,13Aug
835,0,1,ES Troyes AC,83,23Sep
836,0,1,ES Troyes AC,83,16Sep
837,0,0,ES Troyes AC,83,09Sep
838,2,1,ES Troyes AC,83,26Aug
839,0,1,ES Troyes AC,83,19Aug
840,2,2,AS Saint-Etienne,84,24Sep
841,0,1,AS Saint-Etienne,84,16Sep
842,1,1,AS Saint-Etienne,84,10Sep
843,3,0,AS Saint-Etienne,84,25Aug
844,3,0,AS Saint-Etienne,84,19Aug
845,0,1,FC Metz,84,23Sep
846,0,1,FC Metz,84,17Sep
847,1,5,FC Metz,84,08Sep
848,1,0,FC Metz,84,26Aug
849,0,1,FC Metz,84,18Aug
850,2,0,Toulouse FC,85,24Sep
851,0,1,Toulouse FC,85,15Sep
852,0,0,Toulouse FC,85,09Sep
853,3,2,Toulouse FC,85,26Aug
854,6,2,Toulouse FC,85,20Aug
855,0,2,Amiens SCF,85,17Sep
856,0,1,Amiens SCF,85,09Sep
857,3,0,Amiens SCF,85,26Aug
858,3,0,Amiens SCF,85,19Aug
859,0,2,Amiens SCF,85,12Aug
860,0,1,FC Girondins de Bordeaux,86,26Sep
861,3,1,FC Girondins de Bordeaux,86,23Sep
862,0,1,FC Girondins de Bordeaux,86,15Sep
863,0,0,FC Girondins de Bordeaux,86,08Sep
864,2,1,FC Girondins de Bordeaux,86,26Aug
865,1,2,FC Nantes,86,24Sep
866,1,0,FC Nantes,86,16Sep
867,0,1,FC Nantes,86,09Sep
868,0,0,FC Nantes,86,26Aug
869,0,1,FC Nantes,86,19Aug
870,0,0,Montpellier-HSC,87,23Sep
871,0,1,Montpellier-HSC,87,16Sep
872,0,1,Montpellier-HSC,87,09Sep
873,2,1,Montpellier-HSC,87,26Aug
874,1,1,Montpellier-HSC,87,19Aug
875,3,0,OGC Nice,87,28Sep
876,2,2,OGC Nice,87,22Sep
877,0,1,OGC Nice,87,17Sep
878,1,5,OGC Nice,87,14Sep
879,4,0,OGC Nice,87,09Sep
880,1,2,RC Strasbourg,88,24Sep
881,3,0,RC Strasbourg,88,16Sep
882,0,1,RC Strasbourg,88,09Sep
883,2,0,RC Strasbourg,88,27Aug
884,1,1,RC Strasbourg,88,19Aug
885,1,0,Olympique de Marseille,88,28Sep
886,2,0,Olympique de Marseille,88,24Sep
887,0,2,Olympique de Marseille,88,17Sep
888,1,0,Olympique de Marseille,88,14Sep
889,1,3,Olympique de Marseille,88,10Sep
890,2,1,AS Saint-Etienne,89,01Oct
891,2,2,AS Saint-Etienne,89,24Sep
892,0,1,AS Saint-Etienne,89,16Sep
893,1,1,AS Saint-Etienne,89,10Sep
894,3,0,AS Saint-Etienne,89,25Aug
895,1,1,Montpellier-HSC,89,29Sep
896,0,0,Montpellier-HSC,89,23Sep
897,0,1,Montpellier-HSC,89,16Sep
898,0,1,Montpellier-HSC,89,09Sep
899,2,1,Montpellier-HSC,89,26Aug
900,1,2,AS Monaco,90,17Oct
901,3,2,AS Monaco,90,13Oct
902,1,1,AS Monaco,90,29Sep
903,3,2,AS Monaco,90,26Sep
904,0,3,AS Monaco,90,26Sep
905,0,1,Stade Malherbe Caen,90,30Sep
906,1,0,Stade Malherbe Caen,90,23Sep
907,1,0,Stade Malherbe Caen,90,16Sep
908,2,1,Stade Malherbe Caen,90,09Sep
909,1,0,Stade Malherbe Caen,90,26Aug
910,1,0,Amiens SCF,91,23Sep
911,0,2,Amiens SCF,91,17Sep
912,0,1,Amiens SCF,91,09Sep
913,3,0,Amiens SCF,91,26Aug
914,3,0,Amiens SCF,91,19Aug
915,1,1,FC Girondins de Bordeaux,91,15Oct
916,6,2,FC Girondins de Bordeaux,91,30Sep
917,0,1,FC Girondins de Bordeaux,91,26Sep
918,3,1,FC Girondins de Bordeaux,91,23Sep
919,0,1,FC Girondins de Bordeaux,91,15Sep
920,3,3,Angers SCO,92,01Oct
921,2,2,Angers SCO,92,22Sep
922,0,1,Angers SCO,92,17Sep
923,1,1,Angers SCO,92,10Sep
924,1,1,Angers SCO,92,27Aug
925,1,1,Toulouse FC,92,30Sep
926,2,0,Toulouse FC,92,24Sep
927,0,1,Toulouse FC,92,15Sep
928,0,0,Toulouse FC,92,09Sep
929,3,2,Toulouse FC,92,26Aug
930,1,0,FC Metz,93,30Sep
931,0,1,FC Metz,93,23Sep
932,0,1,FC Metz,93,17Sep
933,1,5,FC Metz,93,08Sep
934,1,0,FC Metz,93,26Aug
935,1,1,Dijon FCO,93,30Sep
936,3,3,Dijon FCO,93,23Sep
937,0,1,Dijon FCO,93,16Sep
938,2,1,Dijon FCO,93,09Sep
939,2,1,Dijon FCO,93,26Aug
940,1,0,FC Nantes,94,30Sep
941,1,2,FC Nantes,94,24Sep
942,1,0,FC Nantes,94,16Sep
943,0,1,FC Nantes,94,09Sep
944,0,0,FC Nantes,94,26Aug
945,1,1,EA Guingamp,94,30Sep
946,3,1,EA Guingamp,94,23Sep
947,1,0,EA Guingamp,94,16Sep
948,2,1,EA Guingamp,94,10Sep
949,2,0,EA Guingamp,94,27Aug
950,0,1,Stade Rennais FC,95,30Sep
951,2,2,Stade Rennais FC,95,24Sep
952,0,1,Stade Rennais FC,95,17Sep
953,1,3,Stade Rennais FC,95,10Sep
954,3,2,Stade Rennais FC,95,26Aug
955,0,4,Lille OSC,95,22Sep
956,1,0,Lille OSC,95,16Sep
957,0,0,Lille OSC,95,08Sep
958,1,1,Lille OSC,95,27Aug
959,0,2,Lille OSC,95,20Aug
960,2,0,OGC Nice,96,15Oct
961,2,4,OGC Nice,96,01Oct
962,3,0,OGC Nice,96,28Sep
963,2,2,OGC Nice,96,22Sep
964,0,1,OGC Nice,96,17Sep
965,1,1,RC Strasbourg,96,30Sep
966,1,2,RC Strasbourg,96,24Sep
967,3,0,RC Strasbourg,96,16Sep
968,0,1,RC Strasbourg,96,09Sep
969,2,0,RC Strasbourg,96,27Aug
970,2,1,ES Troyes AC,97,01Oct
971,0,1,ES Troyes AC,97,23Sep
972,0,1,ES Troyes AC,97,16Sep
973,0,0,ES Troyes AC,97,09Sep
974,2,1,ES Troyes AC,97,26Aug
975,3,2,Olympique Lyonnais,97,13Oct
976,3,3,Olympique Lyonnais,97,01Oct
977,1,1,Olympique Lyonnais,97,28Sep
978,3,3,Olympique Lyonnais,97,23Sep
979,2,0,Olympique Lyonnais,97,17Sep
980,3,3,Olympique de Marseille,98,15Oct
981,2,4,Olympique de Marseille,98,01Oct
982,1,0,Olympique de Marseille,98,28Sep
983,2,0,Olympique de Marseille,98,24Sep
984,0,2,Olympique de Marseille,98,17Sep
985,0,4,Paris Saint-Germain FC,98,18Oct
986,1,2,Paris Saint-Germain FC,98,14Oct
987,6,2,Paris Saint-Germain FC,98,30Sep
988,1,1,Paris Saint-Germain FC,98,27Sep
989,3,0,Paris Saint-Germain FC,98,27Sep
990,0,2,Paris Saint-Germain FC,99,18Oct
991,0,4,Paris Saint-Germain FC,99,18Oct
992,1,2,Paris Saint-Germain FC,99,14Oct
993,6,2,Paris Saint-Germain FC,99,30Sep
994,1,1,Paris Saint-Germain FC,99,27Sep
995,1,3,OGC Nice,99,19Oct
996,2,0,OGC Nice,99,15Oct
997,2,4,OGC Nice,99,01Oct
998,3,0,OGC Nice,99,28Sep
999,2,2,OGC Nice,99,22Sep
1000,4,0,FC Girondins de Bordeaux,100,17Oct
1001,1,1,FC Girondins de Bordeaux,100,15Oct
1002,6,2,FC Girondins de Bordeaux,100,30Sep
1003,0,1,FC Girondins de Bordeaux,100,26Sep
1004,3,1,FC Girondins de Bordeaux,100,23Sep
1005,3,0,AS Monaco,100,17Oct
1006,1,2,AS Monaco,100,17Oct
1007,3,2,AS Monaco,100,13Oct
1008,1,1,AS Monaco,100,29Sep
1009,3,2,AS Monaco,100,26Sep
1010,2,0,Stade Malherbe Caen,101,21Oct
1011,0,2,Stade Malherbe Caen,101,14Oct
1012,0,1,Stade Malherbe Caen,101,30Sep
1013,1,0,Stade Malherbe Caen,101,23Sep
1014,1,0,Stade Malherbe Caen,101,16Sep
1015,0,5,ES Troyes AC,101,22Oct
1016,2,2,ES Troyes AC,101,14Oct
1017,2,1,ES Troyes AC,101,01Oct
1018,0,1,ES Troyes AC,101,23Sep
1019,0,1,ES Troyes AC,101,16Sep
1020,1,2,Dijon FCO,102,21Oct
1021,1,2,Dijon FCO,102,14Oct
1022,1,1,Dijon FCO,102,30Sep
1023,3,3,Dijon FCO,102,23Sep
1024,0,1,Dijon FCO,102,16Sep
1025,2,1,FC Nantes,102,21Oct
1026,1,1,FC Nantes,102,15Oct
1027,1,0,FC Nantes,102,30Sep
1028,1,2,FC Nantes,102,24Sep
1029,1,0,FC Nantes,102,16Sep
1030,2,1,EA Guingamp,103,21Oct
1031,2,0,EA Guingamp,103,14Oct
1032,1,1,EA Guingamp,103,30Sep
1033,3,1,EA Guingamp,103,23Sep
1034,1,0,EA Guingamp,103,16Sep
1035,1,0,Amiens SCF,103,21Oct
1036,1,0,Amiens SCF,103,14Oct
1037,1,0,Amiens SCF,103,23Sep
1038,0,2,Amiens SCF,103,17Sep
1039,0,1,Amiens SCF,103,09Sep
1040,0,1,Montpellier-HSC,104,20Oct
1041,2,0,Montpellier-HSC,104,15Oct
1042,1,1,Montpellier-HSC,104,29Sep
1043,0,0,Montpellier-HSC,104,23Sep
1044,0,1,Montpellier-HSC,104,16Sep
1045,1,0,Stade Rennais FC,104,21Oct
1046,2,0,Stade Rennais FC,104,14Oct
1047,0,1,Stade Rennais FC,104,30Sep
1048,2,2,Stade Rennais FC,104,24Sep
1049,0,1,Stade Rennais FC,104,17Sep
1050,1,2,RC Strasbourg,105,22Oct
1051,3,3,RC Strasbourg,105,15Oct
1052,1,1,RC Strasbourg,105,30Sep
1053,1,2,RC Strasbourg,105,24Sep
1054,3,0,RC Strasbourg,105,16Sep
1055,0,1,Angers SCO,105,21Oct
1056,0,2,Angers SCO,105,14Oct
1057,3,3,Angers SCO,105,01Oct
1058,2,2,Angers SCO,105,22Sep
1059,0,1,Angers SCO,105,17Sep
1060,1,2,Olympique Lyonnais,106,19Oct
1061,3,2,Olympique Lyonnais,106,13Oct
1062,3,3,Olympique Lyonnais,106,01Oct
1063,1,1,Olympique Lyonnais,106,28Sep
1064,3,3,Olympique Lyonnais,106,23Sep
1065,1,2,FC Metz,106,21Oct
1066,3,1,FC Metz,106,14Oct
1067,1,0,FC Metz,106,30Sep
1068,0,1,FC Metz,106,23Sep
1069,0,1,FC Metz,106,17Sep
1070,0,1,Toulouse FC,107,21Oct
1071,1,0,Toulouse FC,107,14Oct
1072,1,1,Toulouse FC,107,30Sep
1073,2,0,Toulouse FC,107,24Sep
1074,0,1,Toulouse FC,107,15Sep
1075,0,1,AS Saint-Etienne,107,20Oct
1076,3,1,AS Saint-Etienne,107,14Oct
1077,2,1,AS Saint-Etienne,107,01Oct
1078,2,2,AS Saint-Etienne,107,24Sep
1079,0,1,AS Saint-Etienne,107,16Sep
1080,1,0,Lille OSC,108,21Oct
1081,2,2,Lille OSC,108,14Oct
1082,0,4,Lille OSC,108,22Sep
1083,1,0,Lille OSC,108,16Sep
1084,0,0,Lille OSC,108,08Sep
1085,2,1,Olympique de Marseille,108,19Oct
1086,3,3,Olympique de Marseille,108,15Oct
1087,2,4,Olympique de Marseille,108,01Oct
1088,1,0,Olympique de Marseille,108,28Sep
1089,2,0,Olympique de Marseille,108,24Sep
1090,1,2,Stade Rennais FC,109,25Oct
1091,1,0,Stade Rennais FC,109,21Oct
1092,2,0,Stade Rennais FC,109,14Oct
1093,0,1,Stade Rennais FC,109,30Sep
1094,2,2,Stade Rennais FC,109,24Sep
1095,1,0,FC Girondins de Bordeaux,109,21Oct
1096,4,0,FC Girondins de Bordeaux,109,17Oct
1097,1,1,FC Girondins de Bordeaux,109,15Oct
1098,6,2,FC Girondins de Bordeaux,109,30Sep
1099,0,1,FC Girondins de Bordeaux,109,26Sep
1100,3,2,Angers SCO,110,25Oct
1101,0,1,Angers SCO,110,21Oct
1102,0,2,Angers SCO,110,14Oct
1103,3,3,Angers SCO,110,01Oct
1104,2,2,Angers SCO,110,22Sep
1105,5,0,Paris Saint-Germain FC,110,31Oct
1106,3,0,Paris Saint-Germain FC,110,27Oct
1107,2,2,Paris Saint-Germain FC,110,22Oct
1108,0,2,Paris Saint-Germain FC,110,18Oct
1109,0,4,Paris Saint-Germain FC,110,18Oct
1110,1,1,AS Monaco,111,01Nov
1111,0,2,AS Monaco,111,28Oct
1112,2,0,AS Monaco,111,21Oct
1113,3,0,AS Monaco,111,17Oct
1114,1,2,AS Monaco,111,17Oct
1115,0,2,EA Guingamp,111,24Oct
1116,2,1,EA Guingamp,111,21Oct
1117,2,0,EA Guingamp,111,14Oct
1118,1,1,EA Guingamp,111,30Sep
1119,3,1,EA Guingamp,111,23Sep
1120,0,2,Montpellier-HSC,112,24Oct
1121,0,1,Montpellier-HSC,112,20Oct
1122,2,0,Montpellier-HSC,112,15Oct
1123,1,1,Montpellier-HSC,112,29Sep
1124,0,0,Montpellier-HSC,112,23Sep
1125,1,2,Amiens SCF,112,25Oct
1126,1,0,Amiens SCF,112,21Oct
1127,1,0,Amiens SCF,112,14Oct
1128,1,0,Amiens SCF,112,23Sep
1129,0,2,Amiens SCF,112,17Sep
1130,3,1,FC Nantes,113,25Oct
1131,2,1,FC Nantes,113,21Oct
1132,1,1,FC Nantes,113,15Oct
1133,1,0,FC Nantes,113,30Sep
1134,1,2,FC Nantes,113,24Sep
1135,4,2,Toulouse FC,113,25Oct
1136,0,1,Toulouse FC,113,21Oct
1137,1,0,Toulouse FC,113,14Oct
1138,1,1,Toulouse FC,113,30Sep
1139,2,0,Toulouse FC,113,24Sep
1140,1,2,ES Troyes AC,114,25Oct
1141,0,5,ES Troyes AC,114,22Oct
1142,2,2,ES Troyes AC,114,14Oct
1143,2,1,ES Troyes AC,114,01Oct
1144,0,1,ES Troyes AC,114,23Sep
1145,1,1,RC Strasbourg,114,25Oct
1146,1,2,RC Strasbourg,114,22Oct
1147,3,3,RC Strasbourg,114,15Oct
1148,1,1,RC Strasbourg,114,30Sep
1149,1,2,RC Strasbourg,114,24Sep
1150,3,0,OGC Nice,115,27Oct
1151,1,2,OGC Nice,115,22Oct
1152,1,3,OGC Nice,115,19Oct
1153,2,0,OGC Nice,115,15Oct
1154,2,4,OGC Nice,115,01Oct
1155,1,2,Dijon FCO,115,25Oct
1156,1,2,Dijon FCO,115,21Oct
1157,1,2,Dijon FCO,115,14Oct
1158,1,1,Dijon FCO,115,30Sep
1159,3,3,Dijon FCO,115,23Sep
1160,0,1,Olympique de Marseille,116,29Oct
1161,2,2,Olympique de Marseille,116,22Oct
1162,2,1,Olympique de Marseille,116,19Oct
1163,3,3,Olympique de Marseille,116,15Oct
1164,2,4,Olympique de Marseille,116,01Oct
1165,0,1,Stade Malherbe Caen,116,24Oct
1166,2,0,Stade Malherbe Caen,116,21Oct
1167,0,2,Stade Malherbe Caen,116,14Oct
1168,0,1,Stade Malherbe Caen,116,30Sep
1169,1,0,Stade Malherbe Caen,116,23Sep
1170,1,0,FC Metz,117,25Oct
1171,1,2,FC Metz,117,21Oct
1172,3,1,FC Metz,117,14Oct
1173,1,0,FC Metz,117,30Sep
1174,0,1,FC Metz,117,23Sep
1175,2,2,Lille OSC,117,25Oct
1176,1,0,Lille OSC,117,21Oct
1177,2,2,Lille OSC,117,14Oct
1178,0,4,Lille OSC,117,22Sep
1179,1,0,Lille OSC,117,16Sep
1180,1,1,AS Saint-Etienne,118,25Oct
1181,0,1,AS Saint-Etienne,118,20Oct
1182,3,1,AS Saint-Etienne,118,14Oct
1183,2,1,AS Saint-Etienne,118,01Oct
1184,2,2,AS Saint-Etienne,118,24Sep
1185,2,0,Olympique Lyonnais,118,29Oct
1186,0,5,Olympique Lyonnais,118,22Oct
1187,1,2,Olympique Lyonnais,118,19Oct
1188,3,2,Olympique Lyonnais,118,13Oct
1189,3,3,Olympique Lyonnais,118,01Oct
1190,0,1,Lille OSC,119,29Oct
1191,2,2,Lille OSC,119,25Oct
1192,1,0,Lille OSC,119,21Oct
1193,2,2,Lille OSC,119,14Oct
1194,0,4,Lille OSC,119,22Sep
1195,0,0,AS Saint-Etienne,119,29Oct
1196,1,1,AS Saint-Etienne,119,25Oct
1197,0,1,AS Saint-Etienne,119,20Oct
1198,3,1,AS Saint-Etienne,119,14Oct
1199,2,1,AS Saint-Etienne,119,01Oct
1200,1,1,Amiens SCF,120,28Oct
1201,1,2,Amiens SCF,120,25Oct
1202,1,0,Amiens SCF,120,21Oct
1203,1,0,Amiens SCF,120,14Oct
1204,1,0,Amiens SCF,120,23Sep
1205,3,2,AS Monaco,120,01Nov
1206,1,1,AS Monaco,120,01Nov
1207,0,2,AS Monaco,120,28Oct
1208,2,0,AS Monaco,120,21Oct
1209,3,0,AS Monaco,120,17Oct
1210,2,3,Paris Saint-Germain FC,121,31Oct
1211,5,0,Paris Saint-Germain FC,121,31Oct
1212,3,0,Paris Saint-Germain FC,121,27Oct
1213,2,2,Paris Saint-Germain FC,121,22Oct
1214,0,2,Paris Saint-Germain FC,121,18Oct
1215,1,0,FC Nantes,121,28Oct
1216,3,1,FC Nantes,121,25Oct
1217,2,1,FC Nantes,121,21Oct
1218,1,1,FC Nantes,121,15Oct
1219,1,0,FC Nantes,121,30Sep
1220,1,0,Dijon FCO,122,28Oct
1221,1,2,Dijon FCO,122,25Oct
1222,1,2,Dijon FCO,122,21Oct
1223,1,2,Dijon FCO,122,14Oct
1224,1,1,Dijon FCO,122,30Sep
1225,1,0,ES Troyes AC,122,28Oct
1226,1,2,ES Troyes AC,122,25Oct
1227,0,5,ES Troyes AC,122,22Oct
1228,2,2,ES Troyes AC,122,14Oct
1229,2,1,ES Troyes AC,122,01Oct
1230,1,1,EA Guingamp,123,28Oct
1231,0,2,EA Guingamp,123,24Oct
1232,2,1,EA Guingamp,123,21Oct
1233,2,0,EA Guingamp,123,14Oct
1234,1,1,EA Guingamp,123,30Sep
1235,2,2,Angers SCO,123,28Oct
1236,3,2,Angers SCO,123,25Oct
1237,0,1,Angers SCO,123,21Oct
1238,0,2,Angers SCO,123,14Oct
1239,3,3,Angers SCO,123,01Oct
1240,2,2,RC Strasbourg,124,28Oct
1241,1,1,RC Strasbourg,124,25Oct
1242,1,2,RC Strasbourg,124,22Oct
1243,3,3,RC Strasbourg,124,15Oct
1244,1,1,RC Strasbourg,124,30Sep
1245,0,1,Stade Rennais FC,124,28Oct
1246,1,2,Stade Rennais FC,124,25Oct
1247,1,0,Stade Rennais FC,124,21Oct
1248,2,0,Stade Rennais FC,124,14Oct
1249,0,1,Stade Rennais FC,124,30Sep
1250,0,0,Toulouse FC,125,29Oct
1251,4,2,Toulouse FC,125,25Oct
1252,0,1,Toulouse FC,125,21Oct
1253,1,0,Toulouse FC,125,14Oct
1254,1,1,Toulouse FC,125,30Sep
1255,2,0,FC Metz,125,29Oct
1256,1,0,FC Metz,125,25Oct
1257,1,2,FC Metz,125,21Oct
1258,3,1,FC Metz,125,14Oct
1259,1,0,FC Metz,125,30Sep
1260,1,0,Stade Malherbe Caen,126,28Oct
1261,0,1,Stade Malherbe Caen,126,24Oct
1262,2,0,Stade Malherbe Caen,126,21Oct
1263,0,2,Stade Malherbe Caen,126,14Oct
1264,0,1,Stade Malherbe Caen,126,30Sep
1265,1,0,OGC Nice,126,02Nov
1266,3,0,OGC Nice,126,27Oct
1267,1,2,OGC Nice,126,22Oct
1268,1,3,OGC Nice,126,19Oct
1269,2,0,OGC Nice,126,15Oct
1270,3,0,Olympique Lyonnais,127,02Nov
1271,2,0,Olympique Lyonnais,127,29Oct
1272,0,5,Olympique Lyonnais,127,22Oct
1273,1,2,Olympique Lyonnais,127,19Oct
1274,3,2,Olympique Lyonnais,127,13Oct
