,Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,Home Team Result,Home Rank,Away Rank,Home Temp,Home Rain,Home GDP (millions),Home Population,Home GDP per Person (dollars),Away Temp,Away Rain,Away GDP (millions),Away Population,Away GDP per Person (dollars),Home Team Line,Away Team Line
135,2014,28 Jun 2014 - 13:00 ,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,1,1,Chile,Brazil win on penalties (3 - 2) ,57714.0,0,0,WEBB Howard (ENG),MULLARKEY Michael (ENG),Darren CANN (ENG),255951,300186487,BRA,CHI,W,4,13,24.95,1782.0,2054969.0,210867954.0,9745.29,8.45,1522.0,277042.0,18197209.0,15224.42,275,4000
136,2014,18 Jun 2014 - 16:00 ,Group B,Estadio do Maracana,Rio De Janeiro ,Spain,0,2,Chile, ,74101.0,0,2,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255931,300186498,ESP,CHI,L,1,13,13.30,636.0,1313951.0,46397452.0,28319.46,8.45,1522.0,277042.0,18197209.0,15224.42,600,4000
137,2014,23 Jun 2014 - 13:00 ,Group B,Arena de Sao Paulo,Sao Paulo ,Netherlands,2,0,Chile, ,62996.0,0,0,Bakary GASSAMA (GAM),MENKOUANDE Evarist (CMR),KABANDA Felicien (RWA),255931,300186470,NED,CHI,W,15,13,9.25,778.0,825745.0,17084459.0,48333.11,8.45,1522.0,277042.0,18197209.0,15224.42,3300,4000
138,2014,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2,1,Colombia, ,60342.0,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953,300186461,BRA,COL,W,4,5,24.95,1782.0,2054969.0,210867954.0,9745.29,24.50,2612.0,309197.0,49464683.0,6250.86,275,3300
139,2014,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2,1,Colombia, ,60342.0,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953,300186461,BRA,COL,W,4,5,24.95,1782.0,2054969.0,210867954.0,9745.29,24.50,2612.0,309197.0,49464683.0,6250.86,275,3300
140,2014,24 Jun 2014 - 16:00 ,Group C,Arena Pantanal,Cuiaba ,Japan,1,4,Colombia, ,40340.0,1,1,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255931,300186457,JPN,COL,L,47,5,11.15,1668.0,4872135.0,127185332.0,38307.37,24.50,2612.0,309197.0,49464683.0,6250.86,12500,3300
141,2014,08 Jul 2014 - 17:00 ,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,1,7,Germany, ,58141.0,0,5,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255955,300186474,BRA,GER,L,4,2,24.95,1782.0,2054969.0,210867954.0,9745.29,8.50,700.0,3684816.0,82293457.0,44776.54,275,600
142,2014,08 Jul 2014 - 17:00 ,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,1,7,Germany, ,58141.0,0,5,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255955,300186474,BRA,GER,L,4,2,24.95,1782.0,2054969.0,210867954.0,9745.29,8.50,700.0,3684816.0,82293457.0,44776.54,275,600
143,2014,04 Jul 2014 - 13:00 ,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,France,0,1,Germany, ,74240.0,0,1,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255953,300186485,FRA,GER,L,16,2,10.70,867.0,2583560.0,65233271.0,39604.94,8.50,700.0,3684816.0,82293457.0,44776.54,2200,600
144,2014,04 Jul 2014 - 13:00 ,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,France,0,1,Germany, ,74240.0,0,1,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255953,300186485,FRA,GER,L,16,2,10.70,867.0,2583560.0,65233271.0,39604.94,8.50,700.0,3684816.0,82293457.0,44776.54,2200,600
145,2014,26 Jun 2014 - 13:00 ,Group G,Arena Pernambuco,Recife ,USA,0,1,Germany, ,41876.0,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255931,300186469,USA,GER,L,14,2,8.55,715.0,19390600.0,326766748.0,59340.8,8.50,700.0,3684816.0,82293457.0,44776.54,12500,600
146,2014,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0,3,Netherlands, ,68034.0,0,2,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957,300186502,BRA,NED,L,4,15,24.95,1782.0,2054969.0,210867954.0,9745.29,9.25,778.0,825745.0,17084459.0,48333.11,275,3300
147,2014,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0,3,Netherlands, ,68034.0,0,2,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957,300186502,BRA,NED,L,4,15,24.95,1782.0,2054969.0,210867954.0,9745.29,9.25,778.0,825745.0,17084459.0,48333.11,275,3300
148,2014,13 Jun 2014 - 16:00 ,Group B,Arena Fonte Nova,Salvador ,Spain,1,5,Netherlands, ,48173.0,1,1,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255931,300186510,ESP,NED,L,1,15,13.30,636.0,1313951.0,46397452.0,28319.46,9.25,778.0,825745.0,17084459.0,48333.11,600,3300
149,2014,18 Jun 2014 - 13:00 ,Group B,Estadio Beira-Rio,Porto Alegre ,Australia,2,3,Netherlands, ,42877.0,1,1,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255931,300186478,AUS,NED,L,59,15,21.65,534.0,1379548.0,24772247.0,55689.26,9.25,778.0,825745.0,17084459.0,48333.11,75000,3300
150,2014,13 Jun 2014 - 13:00 ,Group A,Estadio das Dunas,Natal ,Mexico,1,0,Cameroon, ,39216.0,0,0,ROLDAN Wilmar (COL),CLAVIJO Humberto (COL),DIAZ Eduardo (COL),255931,300186492,MEX,CMR,W,19,50,21.00,752.0,1149236.0,130759074.0,8788.96,24.60,1604.0,34006.0,24678234.0,1377.98,15000,50000
151,2014,13 Jun 2014 - 18:00 ,Group B,Arena Pantanal,Cuiaba ,Chile,3,1,Australia, ,40275.0,2,1,Noumandiez DOUE (CIV),YEO Songuifolo (CIV),BIRUMUSHAHU Jean Claude (BDI),255931,300186473,CHI,AUS,W,13,59,8.45,1522.0,277042.0,18197209.0,15224.42,21.65,534.0,1379548.0,24772247.0,55689.26,4000,75000
152,2014,14 Jun 2014 - 13:00 ,Group C,Estadio Mineirao,Belo Horizonte ,Colombia,3,0,Greece, ,57174.0,1,0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255931,300186471,COL,GRE,W,5,10,24.50,2612.0,309197.0,49464683.0,6250.86,15.40,652.0,200690.0,11142161.0,18011.77,3300,20000
153,2014,19 Jun 2014 - 19:00 ,Group C,Estadio das Dunas,Natal ,Japan,0,0,Greece, ,39485.0,0,0,AGUILAR Joel (SLV),TORRES William (SLV),ZUMBA Juan (SLV),255931,300186454,JPN,GRE,D,47,10,11.15,1668.0,4872135.0,127185332.0,38307.37,15.40,652.0,200690.0,11142161.0,18011.77,12500,20000
154,2014,29 Jun 2014 - 17:00 ,Round of 16,Arena Pernambuco,Recife ,Costa Rica,1,1,Greece,Costa Rica win on penalties (5 - 3) ,41242.0,0,0,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255951,300186459,CRC,GRE,W,34,10,24.80,2926.0,58056.0,4953199.0,11720.91,15.40,652.0,200690.0,11142161.0,18011.77,100000,20000
155,2014,29 Jun 2014 - 17:00 ,Round of 16,Arena Pernambuco,Recife ,Costa Rica,1,1,Greece,Costa Rica win on penalties (5 - 3) ,41242.0,0,0,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255951,300186459,CRC,GRE,W,34,10,24.80,2926.0,58056.0,4953199.0,11720.91,15.40,652.0,200690.0,11142161.0,18011.77,100000,20000
156,2014,19 Jun 2014 - 13:00 ,Group C,Estadio Nacional,Brasilia ,Colombia,2,1,Ivory Coast, ,68748.0,0,0,WEBB Howard (ENG),MULLARKEY Michael (ENG),Darren CANN (ENG),255931,300186468,COL,CIV,W,5,21,24.50,2612.0,309197.0,49464683.0,6250.86,26.35,1348.0,40360.0,24905843.0,1620.5,3300,12500
157,2014,24 Jun 2014 - 17:00 ,Group C,Estadio Castelao,Fortaleza ,Greece,2,1,Ivory Coast, ,59095.0,1,0,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU),255931,300186455,GRE,CIV,W,10,21,15.40,652.0,200690.0,11142161.0,18011.77,26.35,1348.0,40360.0,24905843.0,1620.5,20000,12500
158,2014,28 Jun 2014 - 17:00 ,Round of 16,Estadio do Maracana,Rio De Janeiro ,Colombia,2,0,Uruguay, ,73804.0,1,0,Bj¥Ë_rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255951,300186491,COL,URU,W,5,6,24.50,2612.0,309197.0,49464683.0,6250.86,17.55,1265.0,58415.0,3469551.0,16836.47,3300,2800
159,2014,28 Jun 2014 - 17:00 ,Round of 16,Estadio do Maracana,Rio De Janeiro ,Colombia,2,0,Uruguay, ,73804.0,1,0,Bj¥Ë_rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255951,300186491,COL,URU,W,5,6,24.50,2612.0,309197.0,49464683.0,6250.86,17.55,1265.0,58415.0,3469551.0,16836.47,3300,2800
160,2014,24 Jun 2014 - 13:00 ,Group D,Estadio das Dunas,Natal ,Italy,0,1,Uruguay, ,39706.0,0,0,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255931,300186465,ITA,URU,L,9,6,13.45,832.0,1937894.0,59290969.0,32684.47,17.55,1265.0,58415.0,3469551.0,16836.47,2200,2800
161,2014,14 Jun 2014 - 16:00 ,Group D,Estadio Castelao,Fortaleza ,Uruguay,1,3,Costa Rica, ,58679.0,1,0,BRYCH Felix (GER),BORSCH Mark (GER),LUPP Stefan (GER),255931,300186489,URU,CRC,L,6,34,17.55,1265.0,58415.0,3469551.0,16836.47,24.80,2926.0,58056.0,4953199.0,11720.91,2800,100000
162,2014,20 Jun 2014 - 13:00 ,Group D,Arena Pernambuco,Recife ,Italy,0,1,Costa Rica, ,40285.0,0,1,OSSES Enrique (CHI),ASTROZA Carlos (CHI),ROMAN Sergio (CHI),255931,300186500,ITA,CRC,L,9,34,13.45,832.0,1937894.0,59290969.0,32684.47,24.80,2926.0,58056.0,4953199.0,11720.91,2200,100000
163,2014,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0,0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953,300186488,NED,CRC,W,15,34,9.25,778.0,825745.0,17084459.0,48333.11,24.80,2926.0,58056.0,4953199.0,11720.91,3300,100000
164,2014,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0,0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0,0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953,300186488,NED,CRC,W,15,34,9.25,778.0,825745.0,17084459.0,48333.11,24.80,2926.0,58056.0,4953199.0,11720.91,3300,100000
165,2014,19 Jun 2014 - 16:00 ,Group D,Arena de Sao Paulo,Sao Paulo ,Uruguay,2,1,England, ,62575.0,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255931,300186486,URU,ENG,W,6,11,17.55,1265.0,58415.0,3469551.0,16836.47,8.45,1220.0,2624529.0,66573504.0,39423.03,2800,2800
166,2014,24 Jun 2014 - 13:00 ,Group D,Estadio Mineirao,Belo Horizonte ,Costa Rica,0,0,England, ,57823.0,0,0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255931,300186484,CRC,ENG,D,34,11,24.80,2926.0,58056.0,4953199.0,11720.91,8.45,1220.0,2624529.0,66573504.0,39423.03,100000,2800
167,2014,14 Jun 2014 - 18:00 ,Group D,Arena Amazonia,Manaus ,England,1,2,Italy, ,39800.0,1,1,Bj¥Ë_rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255931,300186513,ENG,ITA,L,11,9,8.45,1220.0,2624529.0,66573504.0,39423.03,13.45,832.0,1937894.0,59290969.0,32684.47,2800,2200
168,2014,14 Jun 2014 - 22:00 ,Group C,Arena Pernambuco,Recife ,Ivory Coast,2,1,Japan, ,40267.0,0,1,OSSES Enrique (CHI),ASTROZA Carlos (CHI),ROMAN Sergio (CHI),255931,300186507,CIV,JPN,W,21,47,26.35,1348.0,40360.0,24905843.0,1620.5,11.15,1668.0,4872135.0,127185332.0,38307.37,12500,12500
169,2014,15 Jun 2014 - 13:00 ,Group E,Estadio Nacional,Brasilia ,Switzerland,2,1,Ecuador, ,68351.0,0,1,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255931,300186494,SUI,ECU,W,8,28,5.50,1537.0,678575.0,8544034.0,79420.92,21.85,2087.0,102311.0,16863425.0,6067.04,10000,15000
170,2014,20 Jun 2014 - 19:00 ,Group E,Arena da Baixada,Curitiba ,Honduras,1,2,Ecuador, ,39224.0,1,1,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255931,300186463,HON,ECU,L,30,28,23.50,1976.0,22975.0,9417167.0,2439.69,21.85,2087.0,102311.0,16863425.0,6067.04,100000,15000
171,2014,20 Jun 2014 - 16:00 ,Group E,Arena Fonte Nova,Salvador ,Switzerland,2,5,France, ,51003.0,0,3,Bj¥Ë_rn KUIPERS (NED),Sander VAN ROEKEL (NED),Erwin ZEINSTRA (NED),255931,300186514,SUI,FRA,L,8,16,5.50,1537.0,678575.0,8544034.0,79420.92,10.70,867.0,2583560.0,65233271.0,39604.94,10000,2200
172,2014,25 Jun 2014 - 17:00 ,Group E,Estadio do Maracana,Rio De Janeiro ,Ecuador,0,0,France, ,73749.0,0,0,Noumandiez DOUE (CIV),YEO Songuifolo (CIV),BIRUMUSHAHU Jean Claude (BDI),255931,300186515,ECU,FRA,D,28,16,21.85,2087.0,102311.0,16863425.0,6067.04,10.70,867.0,2583560.0,65233271.0,39604.94,15000,2200
173,2014,15 Jun 2014 - 16:00 ,Group E,Estadio Beira-Rio,Porto Alegre ,France,3,0,Honduras, ,43012.0,1,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255931,300186496,FRA,HON,W,16,30,10.70,867.0,2583560.0,65233271.0,39604.94,23.50,1976.0,22975.0,9417167.0,2439.69,2200,100000
174,2014,30 Jun 2014 - 13:00 ,Round of 16,Estadio Nacional,Brasilia ,France,2,0,Nigeria, ,67882.0,0,0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255951,300186462,FRA,NGA,W,16,44,10.70,867.0,2583560.0,65233271.0,39604.94,26.80,1150.0,376284.0,195875237.0,1921.04,2200,20000
175,2014,30 Jun 2014 - 13:00 ,Round of 16,Estadio Nacional,Brasilia ,France,2,0,Nigeria, ,67882.0,0,0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255951,300186462,FRA,NGA,W,16,44,10.70,867.0,2583560.0,65233271.0,39604.94,26.80,1150.0,376284.0,195875237.0,1921.04,2200,20000
176,2014,16 Jun 2014 - 16:00 ,Group F,Arena da Baixada,Curitiba ,Iran,0,0,Nigeria, ,39081.0,0,0,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU),255931,300186505,IRN,NGA,D,37,44,17.25,228.0,431920.0,82011735.0,5266.56,26.80,1150.0,376284.0,195875237.0,1921.04,150000,20000
177,2014,15 Jun 2014 - 19:00 ,Group F,Estadio do Maracana,Rio De Janeiro ,Argentina,2,1,Bosnia and Herzegovina, ,74738.0,1,0,AGUILAR Joel (SLV),TORRES William (SLV),ZUMBA Juan (SLV),255931,300186477,ARG,BIH,W,7,25,14.80,591.0,637717.0,44688864.0,14270.15,9.85,1028.0,17457.0,3503554.0,4982.65,400,15000
178,2014,21 Jun 2014 - 18:00 ,Group F,Arena Pantanal,Cuiaba ,Nigeria,1,0,Bosnia and Herzegovina, ,40499.0,1,0,Peter O'LEARY (NZL),HINTZ Jan Hendrik (NZL),RULE Mark (NZL),255931,300186511,NGA,BIH,W,44,25,26.80,1150.0,376284.0,195875237.0,1921.04,9.85,1028.0,17457.0,3503554.0,4982.65,20000,15000
179,2014,21 Jun 2014 - 13:00 ,Group F,Estadio Mineirao,Belo Horizonte ,Argentina,1,0,Iran, ,57698.0,0,0,MAZIC Milorad (SRB),RISTIC Milovan (SRB),DJURDJEVIC Dalibor (SRB),255931,300186466,ARG,IRN,W,7,37,14.80,591.0,637717.0,44688864.0,14270.15,17.25,228.0,431920.0,82011735.0,5266.56,400,150000
180,2014,25 Jun 2014 - 13:00 ,Group F,Arena Fonte Nova,Salvador ,Bosnia and Herzegovina,3,1,Iran, ,48011.0,1,0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255931,300186464,BIH,IRN,W,25,37,9.85,1028.0,17457.0,3503554.0,4982.65,17.25,228.0,431920.0,82011735.0,5266.56,15000,150000
181,2014,05 Jul 2014 - 13:00 ,Quarter-finals,Estadio Nacional,Brasilia ,Argentina,1,0,Belgium, ,68551.0,1,0,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255953,300186504,ARG,BEL,W,7,12,14.80,591.0,637717.0,44688864.0,14270.15,9.55,847.0,494733.0,11498519.0,43025.8,400,1800
182,2014,05 Jul 2014 - 13:00 ,Quarter-finals,Estadio Nacional,Brasilia ,Argentina,1,0,Belgium, ,68551.0,1,0,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255953,300186504,ARG,BEL,W,7,12,14.80,591.0,637717.0,44688864.0,14270.15,9.55,847.0,494733.0,11498519.0,43025.8,400,1800
183,2014,26 Jun 2014 - 17:00 ,Group H,Arena de Sao Paulo,Sao Paulo ,Korea Republic,0,1,Belgium, ,61397.0,0,0,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255931,300186480,KOR,BEL,L,55,12,11.50,1274.0,1538030.0,51164435.0,30060.53,9.55,847.0,494733.0,11498519.0,43025.8,30000,1800
184,2014,01 Jul 2014 - 13:00 ,Round of 16,Arena de Sao Paulo,Sao Paulo ,Argentina,1,0,Switzerland,Argentina win after extra time ,63255.0,0,0,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE),255951,300186503,ARG,SUI,W,7,8,14.80,591.0,637717.0,44688864.0,14270.15,5.50,1537.0,678575.0,8544034.0,79420.92,400,10000
185,2014,01 Jul 2014 - 13:00 ,Round of 16,Arena de Sao Paulo,Sao Paulo ,Argentina,1,0,Switzerland,Argentina win after extra time ,63255.0,0,0,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE),255951,300186503,ARG,SUI,W,7,8,14.80,591.0,637717.0,44688864.0,14270.15,5.50,1537.0,678575.0,8544034.0,79420.92,400,10000
186,2014,25 Jun 2014 - 16:00 ,Group E,Arena Amazonia,Manaus ,Honduras,0,3,Switzerland, ,40322.0,0,2,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255931,300186482,HON,SUI,L,30,8,23.50,1976.0,22975.0,9417167.0,2439.69,5.50,1537.0,678575.0,8544034.0,79420.92,100000,10000
187,2014,16 Jun 2014 - 13:00 ,Group G,Arena Fonte Nova,Salvador ,Germany,4,0,Portugal, ,51081.0,3,0,MAZIC Milorad (SRB),RISTIC Milovan (SRB),DJURDJEVIC Dalibor (SRB),255931,300186475,GER,POR,W,2,3,8.50,700.0,3684816.0,82293457.0,44776.54,15.15,854.0,218064.0,10291196.0,21189.37,600,2500
188,2014,22 Jun 2014 - 18:00 ,Group G,Arena Amazonia,Manaus ,USA,2,2,Portugal, ,40123.0,0,1,PITANA Nestor (ARG),MAIDANA Hernan (ARG),BELATTI Juan Pablo (ARG),255931,300186483,USA,POR,D,14,3,8.55,715.0,19390600.0,326766748.0,59340.8,15.15,854.0,218064.0,10291196.0,21189.37,12500,2500
189,2014,21 Jun 2014 - 16:00 ,Group G,Estadio Castelao,Fortaleza ,Germany,2,2,Ghana, ,59621.0,0,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255931,300186493,GER,GHA,D,2,38,8.50,700.0,3684816.0,82293457.0,44776.54,27.20,1187.0,47032.0,29463643.0,1596.27,600,20000
190,2014,26 Jun 2014 - 13:00 ,Group G,Estadio Nacional,Brasilia ,Portugal,2,1,Ghana, ,67540.0,1,0,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931,300186476,POR,GHA,W,3,38,15.15,854.0,218064.0,10291196.0,21189.37,27.20,1187.0,47032.0,29463643.0,1596.27,2500,20000
191,2014,30 Jun 2014 - 17:00 ,Round of 16,Estadio Beira-Rio,Porto Alegre ,Germany,2,1,Algeria,Germany win after extra time ,,0,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255951,300186460,GER,ALG,W,2,25,8.50,700.0,3684816.0,82293457.0,44776.54,22.50,89.0,178287.0,42008054.0,4244.11,600,75000
192,2014,30 Jun 2014 - 17:00 ,Round of 16,Estadio Beira-Rio,Porto Alegre ,Germany,2,1,Algeria,Germany win after extra time ,,0,0,RICCI Sandro (BRA),DE CARVALHO Emerson (BRA),VAN GASSE Marcelo (BRA),255951,300186460,GER,ALG,W,2,25,8.50,700.0,3684816.0,82293457.0,44776.54,22.50,89.0,178287.0,42008054.0,4244.11,600,75000
193,2014,17 Jun 2014 - 13:00 ,Group H,Estadio Mineirao,Belo Horizonte ,Belgium,2,1,Algeria, ,56800.0,0,1,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255931,300186479,BEL,ALG,W,12,25,9.55,847.0,494733.0,11498519.0,43025.8,22.50,89.0,178287.0,42008054.0,4244.11,1800,75000
194,2014,22 Jun 2014 - 16:00 ,Group H,Estadio Beira-Rio,Porto Alegre ,Korea Republic,2,4,Algeria, ,42732.0,0,3,ROLDAN Wilmar (COL),DIAZ Eduardo (COL),LESCANO Christian (ECU),255931,300186495,KOR,ALG,L,55,25,11.50,1274.0,1538030.0,51164435.0,30060.53,22.50,89.0,178287.0,42008054.0,4244.11,30000,75000
195,2014,13 Jul 2014 - 16:00 ,Final,Estadio do Maracana,Rio De Janeiro ,Germany,1,0,Argentina,Germany win after extra time ,74738.0,0,0,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255959,300186501,GER,ARG,W,2,7,8.50,700.0,3684816.0,82293457.0,44776.54,14.80,591.0,637717.0,44688864.0,14270.15,600,400
196,2014,13 Jul 2014 - 16:00 ,Final,Estadio do Maracana,Rio De Janeiro ,Germany,1,0,Argentina,Germany win after extra time ,74738.0,0,0,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255959,300186501,GER,ARG,W,2,7,8.50,700.0,3684816.0,82293457.0,44776.54,14.80,591.0,637717.0,44688864.0,14270.15,600,400
197,2014,25 Jun 2014 - 13:00 ,Group F,Estadio Beira-Rio,Porto Alegre ,Nigeria,2,3,Argentina, ,43285.0,1,2,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255931,300186458,NGA,ARG,L,44,7,26.80,1150.0,376284.0,195875237.0,1921.04,14.80,591.0,637717.0,44688864.0,14270.15,20000,400
198,2014,09 Jul 2014 - 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Netherlands,0,0,Argentina,Argentina win on penalties (2 - 4) ,63267.0,0,0,C¥Ë_neyt ¥Ë_AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255955,300186490,NED,ARG,L,15,7,9.25,778.0,825745.0,17084459.0,48333.11,14.80,591.0,637717.0,44688864.0,14270.15,3300,400
199,2014,09 Jul 2014 - 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Netherlands,0,0,Argentina,Argentina win on penalties (2 - 4) ,63267.0,0,0,C¥Ë_neyt ¥Ë_AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255955,300186490,NED,ARG,L,15,7,9.25,778.0,825745.0,17084459.0,48333.11,14.80,591.0,637717.0,44688864.0,14270.15,3300,400
200,2014,16 Jun 2014 - 19:00 ,Group G,Estadio das Dunas,Natal ,Ghana,1,2,USA, ,39760.0,0,1,ERIKSSON Jonas (SWE),KLASENIUS Mathias (SWE),WARNMARK Daniel (SWE),255931,300186512,GHA,USA,L,38,14,27.20,1187.0,47032.0,29463643.0,1596.27,8.55,715.0,19390600.0,326766748.0,59340.8,20000,12500
201,2014,01 Jul 2014 - 17:00 ,Round of 16,Arena Fonte Nova,Salvador ,Belgium,2,1,USA,Belgium win after extra time ,51227.0,0,0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255951,300186497,BEL,USA,W,12,14,9.55,847.0,494733.0,11498519.0,43025.8,8.55,715.0,19390600.0,326766748.0,59340.8,1800,12500
202,2014,01 Jul 2014 - 17:00 ,Round of 16,Arena Fonte Nova,Salvador ,Belgium,2,1,USA,Belgium win after extra time ,51227.0,0,0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255951,300186497,BEL,USA,W,12,14,9.55,847.0,494733.0,11498519.0,43025.8,8.55,715.0,19390600.0,326766748.0,59340.8,1800,12500
203,2014,22 Jun 2014 - 13:00 ,Group H,Estadio do Maracana,Rio De Janeiro ,Belgium,1,0,Russia, ,73819.0,0,0,BRYCH Felix (GER),BORSCH Mark (GER),LUPP Stefan (GER),255931,300186481,BEL,RUS,W,12,18,9.55,847.0,494733.0,11498519.0,43025.8,äÍ5.10,460.0,1527469.0,143964709.0,10610.02,1800,8000
204,2014,26 Jun 2014 - 17:00 ,Group H,Arena da Baixada,Curitiba ,Algeria,1,1,Russia, ,39311.0,0,1,C¥Ë_neyt ¥Ë_AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255931,300186506,ALG,RUS,D,25,18,22.50,89.0,178287.0,42008054.0,4244.11,äÍ5.10,460.0,1527469.0,143964709.0,10610.02,75000,8000
