,name,age,position,ovr_rating,pot_rating
20,Martín Bravo,28,STLWLMCF,71,71
21,Gonzalo Bergessio,30,ST,71,71
22,Michael Mancienne,26,CBRB,71,74
23,Marco Motta,28,RMRB,71,74
24,Carlinhos,27,LB,71,75
25,Íñigo López,32,CB,71,71
26,Vladislav Kulik,29,CDMRM,71,73
27,Shikabala,28,LWRWCAM,71,71
28,GeromelL,28,CB,71,74
29,Antoine Devaux,29,CMCAM,71,71
0,Amr Zaki,31,ST,71,71
1,Sebastián Eguren,33,CDMCM,71,71
2,Barragán,27,RBLBRWBRM,71,74
3,Stephan Schröck,28,LMRMRB,71,73
4,Emmanuel Cascione,30,CM,71,71
5,Jonathan Fabbro,32,CAM,71,71
6,Modou Sougou,29,RW,71,71
7,Itay Shechter,27,STRWCF,71,75
8,Rudy Mater,33,RB,71,71
9,Anthony Stokes,26,ST,71,74
10,Edgar Andrade,26,RMRWCAM,71,73
11,Miroslav Radović,30,CAMRMST,71,71
12,Vítor,32,RB,71,71
13,Jan Šimůnek,27,CBRB,71,75
14,Marc Wilson,27,CBCDM,71,74
15,Kyle Lafferty,27,ST,71,74
16,Jorge Henrique,32,CAMRM,71,71
17,Danilinho,27,RMCMRB,71,75
18,Wagner,29,CAMLM,71,71
19,Jorge Ortiz,30,CM,71,71
20,Cássio,34,GK,71,71
21,Wilson,30,GK,71,71
22,David Wheater,27,CBRB,71,72
23,Brad Jones,32,GK,71,71
24,Edílson,28,RB,71,72
25,Gustavo Cabral,28,CB,71,73
26,Ismael Sosa,27,STCFRWLW,71,77
27,Claudiu Keserü,27,STCF,71,74
28,Stephen Ward,29,LBLM,71,71
29,Olivier Veigneau,29,LB,71,71
0,Wellington Paulista,31,ST,71,71
1,Alexis Thébaux,29,GK,71,77
2,Tébar,28,CDMCM,71,74
3,Kelvin Wilson,29,CB,71,71
4,Danny Graham,29,ST,71,71
5,Richard Keogh,28,CB,71,72
6,Danielson,33,CB,71,71
7,Souza,32,ST,71,71
8,James Perch,28,RBLB,71,72
9,Mauricio Caranta,36,GK,71,71
10,Ross Turnbull,29,GK,71,72
11,Remko Pasveer,30,GK,71,71
12,Tiberio Guarente,28,CMCDM,71,73
13,Steve Morison,31,ST,71,71
14,Nicola Pozzi,28,ST,71,71
15,Néstor Ortigoza,29,CM,71,71
16,Oriol Riera,28,ST,71,71
17,Damien Delaney,33,CB,71,71
18,Abraham,29,CMCAM,71,73
19,Jorge Carranza,33,GK,71,71
20,Scott Dann,27,CB,71,72
21,Djamel Mesbah,29,LBLM,71,71
22,Iván Estrada,30,RB,71,71
23,Gennaro Sardo,35,RBRM,71,71
24,Ceará,34,RB,71,71
25,Édison Méndez,35,CMRM,71,71
26,Edson Braafheid,31,LB,71,71
27,Ibrahim Sissoko,22,RMCAM,71,75
28,Anthony Vanden Borre,26,RB,71,74
29,Rafael Márquez Lugo,32,STRWLW,71,71
0,Damián Álvarez,35,LMCAMLWRW,71,71
1,Carlitos,32,RW,71,71
2,Jerome Thomas,31,LM,71,71
3,Márcio Araújo,30,CDM,71,71
4,Luis Gabriel Rey,34,STCF,71,71
5,Fernando Arce,34,CMRMCDM,71,71
6,Casto,32,GK,71,71
7,Mauro Óbolo,32,ST,71,71
8,Leonel Olímpio,32,CDMCM,71,71
9,Cristian Nasuti,32,CB,71,71
10,Chad Marshall,30,CB,71,71
11,Ibson,30,CMCAMCDM,71,71
12,Fábio Santos,29,LB,71,71
13,Daniele Corvia,29,ST,71,71
14,Marco Biagianti,30,CMCDM,71,71
15,Reginaldo,31,CFSTRM,71,71
16,Marcin Wasilewski,34,CBRB,71,71
17,Sławomir Peszko,29,LMRM,71,71
18,Diniyar Bilyaletdinov,29,LMRM,71,71
19,Juan Rodríguez,32,CMCDMCAM,71,71
20,Codina,32,GK,71,72
21,Jacobo,31,GK,71,71
22,Zvonimir Vukić,35,CAMRMSTCF,71,71
23,Mauro Rosales,33,RM,71,71
24,Matías Emilio Delgado,31,CAM,71,71
25,Gustavo Lorenzetti,29,CAMLWCM,71,71
26,Javier Gandolfi,33,CBLB,71,71
27,Leandro Somoza,33,CDM,71,71
28,Carlos Araujo,32,RB,71,71
29,Mariano González,33,RM,71,71
0,Sammy Bossut,29,GK,71,71
1,Vicente Sánchez,34,RMST,71,71
2,Edmílson,32,ST,71,71
3,Alan Hutton,29,RB,71,71
4,Carlos Salcido,34,CDMRBCMCB,71,71
5,Clemente Rodríguez,33,LBRB,71,71
6,Miguel Caneo,31,CAMLM,71,71
7,Lino,37,LBLM,71,71
8,Issa Cissokho,29,RBLB,71,71
9,Hassan Yebda,30,CDMCM,71,71
10,Jean-Pascal Mignot,33,CB,71,71
11,Chris Baird,32,CDMCMRB,71,71
12,Jordan Lotiès,30,CBCMRB,71,71
13,Domenico Maietta,32,CB,71,71
14,Peter Odemwingie,33,RMST,71,71
15,Bogdan Lobonţ,36,GK,71,71
16,Wes Morgan,30,CB,71,71
17,Valdomiro,35,CB,71,71
18,Killian Overmeire,28,CM,71,71
19,Tinga,36,CAMCDM,71,71
20,Junior Cesar,32,LB,71,71
21,Marc Planus,32,CB,71,71
22,Fabrício,32,CDMCM,71,71
23,Ronnie Stam,30,RB,71,71
24,Stephan Andersen,32,GK,71,71
25,Ersan Adem Gülüm,27,CBLB,71,76
26,Giandomenico Mesto,32,RBRM,71,71
27,Benjamin De Ceulaer,30,LMST,71,71
28,Steven Whittaker,30,RB,71,71
29,Copa,34,GK,71,71
0,Andy Lonergan,30,GK,71,71
1,Fabrice Abriel,35,CMCDM,71,71
2,Christian Wetklo,34,GK,71,71
3,Achille Emaná,32,CAMCF,71,71
4,Thibault Giresse,33,LM,71,71
5,Jaroslav Plašil,32,CMCAM,71,71
6,Fabien Audard,36,GK,71,71
7,Riesgo,30,GK,71,72
8,De Lucas,36,CAMLMRM,71,71
9,Generelo,32,CMCDM,71,71
10,Dorado,32,CBLB,71,71
11,Veroljub Salatić,28,CDM,71,73
12,Mickaël Tacalfred,33,CB,71,71
13,Chris Burke,30,RMRW,71,71
14,Rune Almenning Jarstein,29,GK,71,71
15,Leandro Cufré,36,CB,71,71
16,Claudio Terzi,30,CB,71,71
17,Markus Miller,32,GK,71,71
18,Derek Boateng,31,CDMCM,71,71
19,Peter Niemeyer,30,CDM,71,71
20,Sigamary Diarra,30,LM,71,71
21,Paulo Lopes,36,GK,71,71
22,Roger Johnson,31,CB,71,71
23,Steffen Hofmann,34,CAMRM,71,71
24,Anthony Le Tallec,29,ST,71,71
25,Francesco Tavano,35,ST,71,71
26,Johan Cavalli,33,CAMCM,71,71
27,Heinz Müller,36,GK,71,71
28,Cédric Hengbart,34,CBRB,71,71
29,Philippe Senderos,29,CB,71,72
0,Brad Davis,32,LM,71,71
1,Jonathan Blondel,30,CDM,71,71
2,LincolnL,35,CAMRM,71,71
3,Thorben Marx,33,CDM,71,71
4,Daniele Cacia,31,ST,71,71
5,Steve von Bergen,31,CB,71,71
6,Souleymane Diawara,35,CB,71,71
7,Lars Jacobsen,34,RB,71,71
8,César Peixoto,34,CM,71,71
9,Anders Svensson,38,CM,71,71
10,Paddy Kenny,36,GK,71,71
11,Clint Hill,35,CBLB,71,71
12,Paul Robinson,34,GK,71,71
13,Eidur Gudjohnsen,36,STCAM,71,71
14,Rémy Vercoutre,34,GK,71,71
15,Benjamin Nivet,37,CAM,71,71
16,Shaun Wright-Phillips,32,RMLM,71,71
17,Felipe,30,CB,71,71
18,Vidar Örn Kjartansson,24,ST,70,76
19,Eric Pereira,28,CAM,70,71
20,Daniel HernándezL,21,CAM,70,75
21,Enner Valencia,25,STRW,70,71
22,Ismet Assanti,26,CAMLWRW,70,77
23,Matias Vecino,23,CM,70,78
24,Rodrigo Muñoz,32,GK,70,70
25,Alejandro González,26,CBRB,70,77
26,Aleksandar Pantic,22,RBCB,70,75
27,Lennox Bacela,31,ST,70,70
28,Fernando Monetti,25,GK,70,74
29,Matteo Mancosu,29,ST,70,70
0,Walter,26,GK,70,75
1,Luis Cáceres,26,CDM,70,73
2,Guillermo Farré,33,CM,70,70
3,Ezequiel Rescaldani,22,ST,70,75
4,Gino Peruzzi,22,RBRM,70,76
5,Leandro Desábato,24,CDM,70,75
6,Fabián Muñoz,22,STRWLW,70,74
7,Martín Tonso,24,RW,70,75
8,Hernán Villalba,25,CM,70,75
9,Lorenzo Faravelli,21,CAMCMLW,70,74
10,Nicolás Aguirre,24,LMCM,70,73
11,Iván Marcone,24,CDMCM,70,76
12,Damián Pérez,25,LB,70,74
13,Claudio Riaño,26,ST,70,73
14,Jorge Luna,27,LM,70,74
15,Silvio Romero,26,STRW,70,76
16,Oscar Benítez,21,LWCM,70,76
17,Diego Sánchez,27,GK,70,75
18,Santiago Nagüel,21,RMCM,70,75
19,Lucas Rodríguez,20,LM,70,78
20,Matías Laba,22,CDMCM,70,78
21,Yessy Mena,25,ST,70,73
22,Andrés Correa,30,CB,70,70
23,Wílder Medina,33,ST,70,70
24,Jefferson Cuero,26,ST,70,73
25,Guillermo Celis,21,CDM,70,79
26,Esteban Pavez,24,CMCDM,70,79
27,Leandro Castellanos,30,GK,70,70
28,Juan Camilo Vela,21,RMLM,70,74
29,Francisco Meza,23,CB,70,75
0,Carlos Lizarazo,23,CAMLM,70,76
1,Alan RuizL,21,CAM,70,77
2,Hernán GranaL,29,RB,70,70
3,Nicolás Castillo,21,ST,70,82
4,Rodrigo De Paul,20,LMCAM,70,79
5,Alexander Scholz,21,CB,70,77
6,Brandon Mechele,21,CB,70,77
7,Borja López,20,CB,70,81
8,Mohamed Kamara,26,CDMCM,70,76
9,Alexandru Chipciu,25,CAMRMLM,70,78
10,Mihai Pintilii,29,CDMCM,70,70
11,Marlone,22,LMCAM,70,78
12,Tiago Rodrigues,22,CMCAM,70,80
13,Martín Pérez Guedes,23,LM,70,78
14,Ricardo Kishna,19,LWRW,70,85
15,Paolo Hurtado,24,LWRW,70,75
16,Pedro Santos,26,RWLW,70,74
17,Paulo Dybala,20,CF,70,84
18,Facundo Parra,29,ST,70,70
19,Björn Engels,20,CB,70,81
20,Salem Al Dossari,23,RMLM,70,74
21,Jonny,20,LBRB,70,77
22,Alessio Romagnoli,19,CBLB,70,80
23,Lucas Wílchez,30,LMRM,70,70
24,Bruno Peres,24,RB,70,75
25,Gergő Lovrencsics,26,RMLMCAM,70,76
26,Darío Burbano,26,LMRMCAM,70,74
27,Gerson Acevedo,26,CMCDM,70,75
28,Yehya Al Shehri,24,LMRMCAM,70,76
29,Gael Cicerio,30,CBLB,70,70
0,Germán Lérez,26,RMCAMLM,70,76
1,Orlando Martenosa,27,RMCAMRW,70,71
2,Anderson Conceição,24,CB,70,72
3,Amaral,26,CDM,70,76
4,Baraka,28,CDMCM,70,72
5,Mokhtar Fallatah,26,ST,70,74
6,Sam Byram,21,RBRWB,70,80
7,Filip Kostić,21,LWCAM,70,77
8,Jonas Hector,24,LBCDMLM,70,76
9,Petros Mandalos,23,CAMCM,70,75
10,Guido Pizarro,24,CMCDM,70,71
11,Ronny,23,CAMCF,70,75
12,Dom Dwyer,24,ST,70,76
13,Mike van der Hoorn,21,CB,70,77
14,Fábio,24,GK,70,75
15,Giannis Skondras,24,RBLB,70,76
16,Fernando Barrientos,22,CM,70,75
17,Jürgen Damm,21,RWRM,70,76
18,Ivan Kelava,26,GK,70,72
19,Moi Gómez,20,LMRM,70,81
20,Manu Trigueros,22,CMLMRMCAM,70,75
21,Alexandru Măţel,24,RB,70,79
22,Serge Gnabry,19,RMLM,70,84
23,André Biyogo Poko,21,CDMCM,70,74
24,Patrick Vieira,22,CAMCM,70,75
25,Nathaniel Chalobah,19,CDMCBCM,70,85
26,Marko Livaja,21,ST,70,82
27,Dellatorre,22,ST,70,80
28,Jander,26,LBCDM,70,76
29,Dwight Gayle,23,ST,70,76
0,Moussa Kone,24,CM,70,75
1,Immanuel Höhn,22,CB,70,75
2,Luca Antei,22,CB,70,76
3,Santiago Gentiletti,29,CB,70,71
4,Daniele Baselli,22,CMCDM,70,79
5,Jean-Daniel Akpa Akpro,21,RMLM,70,74
6,Jeff Louis,22,CAMRW,70,78
7,Ewerton,25,CB,70,76
8,AdryanL,20,CAM,70,82
9,Iván Piris,25,RBLB,70,76
10,Benjamin Mendy,20,LB,70,79
11,Vadillo,20,RMCAMLMLW,70,78
12,Gary Mackay-Steven,24,CAMLMCFRM,70,74
13,Joãozinho,25,LB,70,76
14,Dino Arslanagic,21,CB,70,79
15,Baptiste Reynet,23,GK,70,75
16,Michael de Leeuw,27,STCAM,70,71
17,Yassin Ayoub,20,CDM,70,79
18,Rafał Wolski,21,CAMCF,70,80
19,Gustavo BolívarL,29,CDMCM,70,70
20,Lucas Andersen,20,RWLW,70,80
21,Gabriel Hauche,27,STRM,70,71
22,Lucas Aveldaño,29,CB,70,70
23,Gedo,29,STCF,70,70
24,RodriguinhoL,26,CAM,70,73
25,Anouar Kali,23,CDMCM,70,75
26,Mauro,23,CDMCM,70,74
27,Diogo Silva,28,GK,70,72
28,Bruno CortezL,27,LB,70,75
29,Luccas Claro,22,CB,70,76
0,Hélder,30,CDMCM,70,70
1,Kyle Ebecilio,20,CMCDM,70,82
2,Armando Zamorano,20,RMCM,70,73
3,Alejandro Martinuccio,26,ST,70,76
4,Tom Carroll,22,CMCDM,70,82
5,Lee Seung Gi,26,CAMCMCFCDM,70,73
6,Naldo,26,CB,70,73
7,Jon Flanagan,21,LBRB,70,80
8,Alexander Søderlund,27,STLW,70,72
9,Jakub Sylvestr,25,ST,70,73
10,Frederik Sørensen,22,CB,70,80
11,Nicola Leali,21,GK,70,84
12,Sergey Bryzgalov,21,CBCDM,70,82
13,Diego,26,LM,70,73
14,Lorenzo Tonelli,24,CB,70,73
15,Djibril Sidibé,22,RB,70,76
16,Łukasz Teodorczyk,23,ST,70,75
17,Diego Ifrán,27,STCAM,70,71
18,Pedro Mendes,23,CB,70,76
19,Igor Khudobyak,29,CM,70,72
20,James Forrest,23,RMSTLM,70,80
21,Ibrahima Conté,23,RMLM,70,75
22,Salomão,26,LWRMLM,70,75
23,Steven Berghuis,22,RW,70,75
24,Michael Ortega,23,CAM,70,75
25,Florian Jozefzoon,23,RWST,70,75
26,Arkadiusz Piech,29,ST,70,70
27,Arbilla,27,RBLBCBCDM,70,74
28,Campaña,21,CMCDMCAM,70,81
29,Almog Cohen,26,CDMCM,70,74
0,Franco Arizala,28,RM,70,74
1,Osariemen Ebagua,28,ST,70,70
2,Pablo Chavarría,26,RMST,70,74
3,Bryan Linssen,23,LW,70,72
4,Sergey Tkachev,25,CAM,70,72
5,Luis MarínL,31,GK,70,70
6,Pablo Sarabia,22,CAMRM,70,83
7,Nampalys Mendy,22,CDM,70,79
8,ViníciusL,21,LWCFST,70,77
9,Jonathan Williams,20,CAMCMLW,70,83
10,Josh McEachran,21,CMCDM,70,77
11,Luis Ángel Mendoza,24,RMCMRW,70,75
12,Raoul Cedric Loé,25,CDMCM,70,74
13,Josimar,28,CDMCM,70,74
14,Gonzalo Castellani,27,CAMRM,70,73
15,Diego Scotti,37,CDMCM,70,70
16,Sebastián Dubarbier,28,LBLMLWB,70,70
17,Steve Clark,28,GK,70,70
18,Franco Jara,26,STRM,70,73
19,Geraldo,22,STLM,70,80
20,Deivid,25,CDMCM,70,74
21,Róbert Mak,23,RMLMST,70,74
22,Lee,26,GK,70,75
23,Stefan Šćepović,24,ST,70,76
24,Sergio Araujo,22,STLWCF,70,79
25,Rogelio Funes Mori,23,ST,70,77
26,Rodrigo Rojas,26,CMCDM,70,73
27,Antonino Ragusa,24,LWCMRWCF,70,75
28,CaioL,24,ST,70,79
29,Samba Diakité,25,CMCDM,70,74
0,Alen Stevanovic,23,RMLM,70,80
1,Branquinho,31,CAMCF,70,70
2,Diego Fabbrini,24,CFLWRW,70,76
3,Pape Abdou Camara,22,CDM,70,78
4,Dejan Lazarević,24,RMLM,70,74
5,Hélder Pelembe,26,ST,70,73
6,Ladislas Douniama,28,RWSTCF,70,72
7,József Varga,26,RBCDMCM,70,74
8,Hans Martínez,27,CBCDM,70,76
9,Ammar Jemal,27,CBLB,70,74
10,Joel Robles,24,GK,70,75
11,Moisés,26,CAMRM,70,76
12,Ivan Ivanov,26,CB,70,76
13,Mathieu Peybernès,23,CB,70,76
14,Willian José,22,ST,70,79
15,Bill Hamid,23,GK,70,77
16,Rami Gershon,26,CB,70,72
17,Andy Delort,22,ST,70,76
18,Jack Colback,24,CMLBCDM,70,77
19,Marcel Correia,25,CBRB,70,73
20,Diego Novaretti,29,CB,70,74
21,Fredy,24,RMLMCAM,70,77
22,Nicolás Colazo,24,LM,70,76
23,Guus Hupperts,22,RM,70,77
24,Julian Koch,23,CDMRB,70,75
25,Jaume Costa,26,LBLM,70,73
26,Pierrick Cros,23,GK,70,75
27,Diego ChávesL,28,STCF,70,70
28,Marco Rojas,23,RWLW,70,77
29,Archimede Morleo,30,LMLB,70,70
0,Mario Gaspar,23,RB,70,76
1,Escudero,25,LBLM,70,75
2,Andreas Luthe,27,GK,70,73
3,Kevin Kratz,27,CDMCMLMRM,70,72
4,Cristian Tănase,27,CAMLM,70,72
5,Maxime Barthelmé,26,LM,70,75
6,Saimon,23,CBRB,70,76
7,Yunus Malli,22,CAMCFLM,70,76
8,Issam El Adoua,27,CDMCBLB,70,75
9,João Vitor,26,CMCDM,70,74
10,Mauro Formica,26,CAMRM,70,74
11,Evgeniy Makeev,25,RBCB,70,78
12,Nabil Bahoui,23,LMRM,70,76
13,Carlos Fierro,20,RWSTLW,70,76
14,WelintonL,25,CB,70,75
15,Emerson,31,CB,70,70
16,Marco D'Alessandro,23,RWLW,70,75
17,Luis Alfonso RodríguezL,23,RMRWB,70,70
18,Jobson,26,STCF,70,75
19,Naif Hazazi,26,ST,70,71
20,Fabrice N'Sakala,24,LB,70,74
21,Makhtar Thioune,30,CAMCM,70,70
22,François Affolter,23,CBRB,70,74
23,Wallyson,25,ST,70,75
24,Cyriac,24,ST,70,73
25,Ervin Zukanović,27,CB,70,71
26,Rhayner,24,LWCAM,70,76
27,Bernardo,24,CAMCF,70,79
28,Daniel Villalva,22,ST,70,74
29,Franco Zuculini,24,CM,70,76
0,Laurens De Bock,21,LB,70,77
1,Míchel,26,CMCDM,70,77
2,Edgar Benítez,26,LMLW,70,73
3,Panagiotis Tachtsidis,23,CDMCM,70,75
4,Jonathan Rossini,25,CB,70,75
5,Guido Marilungo,25,ST,70,77
6,Samuel Armenteros,24,RWLWST,70,74
7,Victor Ramos,25,CB,70,71
8,Lombán,27,CB,70,74
9,Aaron Cresswell,24,LB,70,79
10,Maikon LeiteL,26,STLM,70,76
11,Diego Farías,24,LW,70,74
12,Lorenzo Ariaudo,25,CB,70,77
13,Jonathan Urretaviscaya,24,RMLM,70,75
14,Mohamed Amsif,25,GK,70,73
15,Gum,28,CB,70,72
16,Jimmy Durmaz,25,LM,70,76
17,Sebastian Eriksson,25,CM,70,76
18,Sercan Sararer,24,RMLMST,70,75
19,Francesco Caputo,27,ST,70,73
20,Máximo Banguera,28,GK,70,73
21,Michel,24,RB,70,74
22,Alex Bergantiños,29,CDMCMCB,70,73
23,Laure,29,RBLB,70,70
24,Joel Ekstrand,25,CBRB,70,79
25,Rodrigo Salinas,26,RMRB,70,73
26,Alexandre Coeff,22,CBRBCDM,70,81
27,Dani Pacheco,23,LMSTCAM,70,78
28,Oupa Manyisa,26,CMCAMCDMRM,70,75
29,Georgios Galitsios,28,RB,70,71
0,Fabrizio Cacciatore,27,RB,70,72
1,Diogo Viana,24,RWLW,70,78
2,Uendel,25,LB,70,74
3,Maylson,25,CM,70,74
4,Rubén Rochina,23,RM,70,79
5,Thomas Oar,22,LM,70,75
6,Ronald Vargas,27,LWRW,70,71
7,Essam El-Hadary,41,GK,70,70
8,Renan,25,GK,70,76
9,Edwin Hernández,28,LB,70,73
10,Sergey Pesyakov,25,GK,70,77
11,Douglas,31,GK,70,70
12,Kirill Kombarov,27,RBRM,70,74
13,Igor Smolnikov,26,RB,70,75
14,Guillermo Molins,25,RMST,70,74
15,Luis Fuentes,28,LBCBLMRB,70,72
16,Miguel Angel PonceL,25,LB,70,72
17,Abdou Traoré,26,CMCAMRM,70,73
18,Jesús Dueñas,25,RBCDMCMRM,70,71
19,Israel Jiménez,25,RBRWBRMLWB,70,72
20,Tsepo Masilela,29,LBLWB,70,70
21,Marinho,31,RWLW,70,70
22,Nicolás Peric,34,GK,70,70
23,Tommy Smith,24,CBLB,70,77
24,Gilles Sunu,23,LMST,70,76
25,Federico Macheda,23,ST,70,74
26,James Chester,25,CB,70,75
27,Even Hovland,25,CB,70,75
28,Vincenzo Fiorillo,24,GK,70,73
29,Péter Gulácsi,24,GK,70,75
0,Luan,25,ST,70,76
1,Pedro BotelhoL,24,LBLM,70,79
2,John Goossens,26,CAMLWCM,70,72
3,Jem Karacan,25,CDMCM,70,74
4,Matteo Darmian,24,RMLMRBLB,70,74
5,Adamo Coulibaly,33,ST,70,70
6,Álvaro Domínguez,33,CAM,70,70
7,Nill De Pauw,24,RMLM,70,73
8,Ryan Koolwijk,29,CMCDM,70,70
9,Stefano Celozzi,25,RBRM,70,74
10,Gerardo Flores,28,RB,70,74
11,Ryan Bennett,24,CB,70,75
12,Robert Tesche,27,CMCDM,70,73
13,Norman Theuerkauf,27,CDMCMLB,70,72
14,Jonathan Hogg,25,CDMCM,70,75
15,Chris Herd,25,CBCDMRB,70,73
16,Barry Bannan,24,CMCAMRM,70,76
17,Jay Spearing,25,CMCDM,70,73
18,Nacer Barazite,24,CAM,70,75
19,Mathias Jørgensen,24,CB,70,74
20,Eros Pisano,27,RBRM,70,75
21,Matteo Rubin,27,LB,70,75
22,Mario BolattiL,29,CMCDM,70,74
23,Davide Di Gennaro,26,CAM,70,75
24,David Pollet,26,ST,70,72
25,Guy-Roland Ndy Assembe,28,GK,70,72
26,Kazenga LuaLua,23,LWLM,70,75
27,Fábio Ferreira,29,CB,70,70
28,Marcelo Oliveira,27,LBCDMCB,70,72
29,Pelé,27,CDMCM,70,77
0,Mitchell Langerak,26,GK,70,77
1,Everton Santos,27,LWRWSTCAM,70,74
2,Sebastián Sciorilli,25,CAMCF,70,75
3,Pierre Bengtsson,26,LB,70,73
4,Anderson Aquino,27,STCAM,70,72
5,Lucas,26,RB,70,72
6,André Moritz,28,CAMCF,70,71
7,David McGoldrick,26,STCF,70,72
8,Matt McKay,31,CM,70,70
9,Fabrício,27,LB,70,74
10,Szymon Pawłowski,27,RMCAMLM,70,72
11,Jermaine Beckford,30,STCF,70,70
12,Sam Vokes,24,ST,70,74
13,Radosław Majewski,27,CAMCM,70,71
14,Liam Trotter,26,CMCAM,70,73
15,Mosquera,26,CMCDMCAM,70,72
16,Danny Holla,26,CDMCM,70,72
17,Andrea Luci,29,CM,70,72
18,Johny Placide,26,GK,70,75
19,Davide Bassi,29,GK,70,72
20,Yoni Buyens,26,CDMCM,70,71
21,Francesco Della Rocca,27,CM,70,72
22,Ignacio González,30,CB,70,70
23,José Francisco Torres,26,CMCDMCAMLM,70,72
24,Júlio César,28,GK,70,75
25,Pär Hansson,28,GK,70,70
26,David N'Gog,25,STCF,70,73
27,Jesús Zavala,27,CDMCM,70,75
28,Severo Meza,28,RBCDMRWBLB,70,73
29,Marcelo Díaz,27,CMCDMCAM,70,72
0,Hugo Droguett,32,RMLMCAMCM,70,70
1,McDonald Mariga,27,CDMCM,70,75
2,José María Cárdenas,29,LMLWB,70,70
3,Marvin Emnes,26,STRWLW,70,75
4,Mattias Bjärsmyr,28,CB,70,70
5,Jean-Sylvain Babin,27,CB,70,70
6,Ricardo Berna,35,GK,70,70
7,Jahmir Hyka,26,LMCAM,70,72
8,Michel Alves,33,GK,70,70
9,Edwin Valencia,29,CDMCB,70,72
10,Julien Quercia,28,STRMCF,70,70
11,David Ferreira,35,CAM,70,70
12,Zlatan Ljubijankič,30,ST,70,70
13,Pereirinha,26,RB,70,76
14,Fernando Alexandre,28,CDM,70,73
15,Samir Ujkani,26,GK,70,76
16,Birkir Bjarnason,26,CMCAM,70,75
17,Christian Bolaños,30,RM,70,70
18,Dennis Oliech,29,STRM,70,70
19,Wilson Palacios,30,CDMCM,70,70
20,Victor Bernárdez,32,CB,70,70
21,José Rojas,31,CBLB,70,70
22,Héverton,28,CAMCF,70,70
23,Sebastián Leto,28,CAMST,70,73
24,Juan Ferreyra,31,ST,70,70
25,Mohamed Fofana,29,CB,70,71
26,Adrian Mariappa,27,RBCB,70,71
27,Derk Boerrigter,27,LMLWRW,70,70
28,Dwight Tiendalli,28,RBLB,70,70
29,Mike Jensen,26,CMCDM,70,72
0,Nicklas Pedersen,26,ST,70,72
1,Dani Estrada,27,RBLB,70,74
2,Joona Toivio,26,CB,70,72
3,José María Basanta,30,CB,70,70
4,Juan Carlos,27,GK,70,75
5,James McArthur,26,CMCDM,70,73
6,Jim Larsen,29,CB,70,72
7,Cristian Álvarez,34,RBCB,70,70
8,Leobardo López,31,CB,70,70
9,Aythami Artiles,28,CB,70,72
10,Cisma,32,LBRB,70,70
11,Toquero,30,STRWCAM,70,70
12,Carlos Esquivel,32,RMLW,70,70
13,Sastre,28,CMCDM,70,73
14,Jajá,28,CAMCF,70,72
15,Carlos Luna,32,ST,70,70
16,Daniel Adlung,26,LMLWCAM,70,73
17,Ikechi Anya,26,LMLWB,70,75
18,Mohammed Noor,36,CAMRMCM,70,70
19,Markus Karl,28,CDMCM,70,73
20,Sergio Herrera,33,ST,70,70
21,Henok Goitom,29,STCF,70,70
22,Jérémy Sorbon,31,CB,70,70
23,Joey O'Brien,28,LBRB,70,71
24,Jesús Méndez,30,CM,70,70
25,Jeroen Simaeys,29,CB,70,71
26,Kirill Nababkin,28,RBLB,70,75
27,Oliver Fink,32,CDMCM,70,70
28,Bébé,24,LWST,70,76
29,Darío BottinelliL,27,CAMCM,70,74
0,Tim Hoogland,29,RBRMCM,70,70
1,Renato Silva,31,CB,70,70
2,Roberto,35,GK,70,70
3,Jonny Magallón,32,CBRB,70,70
4,Jordan Remacle,27,LMRM,70,71
5,Michael Higdon,31,ST,70,70
6,Simon Cox,27,STCFRM,70,71
7,Tom Heaton,28,GK,70,71
8,Ilan,34,CAMST,70,70
9,Liam Ridgewell,30,CBLB,70,70
10,Aristide Bancé,30,ST,70,70
11,Davide Biondini,31,CMCDM,70,70
12,Luciano Becchio,30,ST,70,70
13,Edgar Dueñas,31,CBRB,70,70
14,Víctor Hugo Montaño,30,ST,70,70
15,Sergey Narubin,32,GK,70,70
16,Ben Watson,29,CMCDM,70,70
17,Erwin Hoffer,27,ST,70,71
18,Christian Puggioni,33,GK,70,70
19,Juan Manuel Olivera,33,ST,70,70
20,Willem Janssen,28,CAM,70,71
21,Alexis Nicolás Castro,30,CAMCMLW,70,70
22,Germán Montoya,31,GK,70,70
23,Javier Aníbal Elizondo,31,ST,70,70
24,Jan Wuytens,29,CB,70,70
25,Pablo Ledesma,30,CMCDM,70,70
26,Simone Bentivoglio,29,CM,70,73
27,Mohammed Tchite,30,ST,70,70
28,Marco Russ,29,CDMCB,70,72
29,Matt Fryatt,28,ST,70,70
0,Andreas Ottl,29,CDMCM,70,70
1,Moritz Stoppelkamp,27,RMLMCM,70,72
2,Gastón Fernández,30,CAMSTLW,70,70
3,Joel Huiqui,31,CB,70,70
4,Juan Carlos Valenzuela,30,CB,70,70
5,Mauricio Molina,34,CAMSTLWLM,70,70
6,Leon Best,28,STCF,70,70
7,Matthew Mills,28,CB,70,70
8,Federico Vilar,37,GK,70,70
9,Andrea Orlandi,30,LWCMCAM,70,70
10,Lewis Buxton,30,RBCBLB,70,70
11,Carl Ikeme,28,GK,70,71
12,Richard Stearman,27,CBRB,70,74
13,Nicky Bailey,30,CDMCM,70,70
